3830 5749
2 46 3213
2 2366 1870
2 271 3077
2 2368 3755
2 3325 3020
2 2 2743
2 1454 2872
2 2642 1934
2 2026 1997
2 3481 1627
2 3190 2741
2 3524 266
2 1674 991
2 1901 454
2 3026 2085
2 2563 1619
2 2862 3802
2 949 1497
2 2296 3597
2 2785 2098
2 2325 449
2 1916 1323
2 3315 3109
2 622 2880
2 2016 3531
2 1375 3457
2 964 3680
2 3782 2525
2 908 640
2 571 2966
2 2927 1606
2 511 2769
2 1677 925
2 3028 992
2 2453 1646
2 3304 1538
2 2047 2178
2 416 2335
2 2568 221
2 3042 1558
2 2286 346
2 379 388
2 2415 1885
2 2649 3281
2 1724 2129
2 3543 621
2 310 2215
2 2709 1458
2 31 1653
2 324 3671
2 3137 773
2 2152 46
2 3829 1108
2 2366 1591
2 230 1880
2 2159 2564
2 2858 1765
2 2224 1829
2 3828 2422
2 2883 2814
2 353 3661
2 2569 514
2 261 269
2 1520 1970
2 3734 3425
2 1608 758
2 2502 3512
2 521 855
2 2121 2898
2 2796 728
2 1551 2299
2 1260 339
2 3662 1204
2 3025 1406
2 1092 2468
2 633 2451
2 1311 956
2 3385 2787
2 1697 977
2 1716 3641
2 2622 600
2 2644 2868
2 3115 2792
2 2385 874
2 1108 3039
2 107 3587
2 2008 1872
2 2723 3767
2 644 1176
2 3638 990
2 1653 2123
2 3629 1919
2 3724 2607
2 3803 696
2 3586 877
2 2957 1759
2 1135 3653
2 955 80
2 2818 3053
2 1703 2162
2 3426 689
2 2184 293
2 977 1547
2 3304 402
2 2854 2328
2 637 3028
2 555 3703
2 1647 1565
2 1003 2130
2 3382 1394
2 561 2608
2 805 1228
2 1013 1582
2 1194 3460
2 139 200
2 923 136
2 1599 1440
2 227 3827
2 2749 1989
2 1929 3753
2 2989 3343
2 714 533
2 2337 3091
2 3694 2730
2 2629 1902
2 1518 752
2 1923 727
2 3032 1747
2 65 3552
2 373 1260
2 3063 3588
2 3409 1114
2 2732 2331
2 1517 3141
2 3723 1673
2 2414 2435
2 2374 649
2 1893 1801
2 1602 3813
2 2684 2290
2 2047 1732
2 798 2411
2 2543 2553
2 1805 1017
2 193 1415
2 1607 2187
2 2642 548
2 986 1490
2 1526 3331
2 2052 2768
2 1666 3604
2 3112 3333
2 2649 2156
2 3613 2119
2 2070 891
2 168 3277
2 1274 48
2 562 1187
2 2407 657
2 2701 1023
2 870 3314
2 4 3413
2 3028 193
2 2932 1842
2 2259 2161
2 2036 2474
2 1001 3556
2 1570 454
2 1095 73
2 3127 3379
2 456 2152
2 1316 3631
2 3239 690
2 1190 433
2 439 1035
2 2376 3797
2 3812 3175
2 2243 1128
2 3279 706
2 3150 875
2 1607 1482
2 1624 3179
2 67 2690
2 944 2391
2 2393 1349
2 114 650
2 736 3401
2 649 1101
2 1271 1692
2 3154 2132
2 1137 446
2 1066 1916
2 1320 2718
2 976 3508
2 1493 3722
2 3081 1830
2 1003 2075
2 2981 113
2 1600 2752
2 2496 1637
2 1731 828
2 1269 1019
2 300 3668
2 964 2575
2 1470 3426
2 970 1569
2 1345 2362
2 1672 3307
2 3813 583
2 3195 2151
2 1426 1188
2 3814 3596
2 3192 322
2 2677 3552
2 2845 3180
2 1055 1446
2 3473 2394
2 3036 975
2 3249 3244
2 2024 2660
2 698 1384
2 3341 2097
2 217 3329
2 1758 3183
2 2778 2326
2 3512 2014
2 435 1612
2 2374 2499
2 844 2582
2 122 18
2 2741 1215
2 148 566
2 852 1658
2 121 795
2 398 3697
2 2283 356
2 3550 1842
2 3547 719
2 3192 1532
2 3238 1142
2 376 3308
2 792 2302
2 1917 3770
2 1256 1681
2 718 409
2 2669 3736
2 2599 504
2 862 18
2 3184 3449
2 432 3234
2 2397 3071
2 2358 2315
2 1792 1926
2 3528 2995
2 2219 3720
2 41 2962
2 1171 507
2 1107 263
2 521 1411
2 1574 202
2 849 1846
2 2937 1117
2 2101 1865
2 3451 1985
2 3247 1546
2 2602 3141
2 58 2751
2 3296 1386
2 1283 55
2 323 3254
2 2776 641
2 2562 1759
2 2201 1597
2 1771 321
2 376 1401
2 970 3083
2 802 435
2 2805 3241
2 3126 2587
2 2806 1306
2 274 3572
2 1721 1234
2 302 3109
2 837 3734
2 1897 1583
2 830 147
2 166 473
2 1876 2276
2 2004 1680
2 3222 686
2 2391 240
2 277 1066
2 1150 155
2 3177 606
2 2478 2890
2 2945 285
2 1992 1431
2 68 3597
2 3558 1867
2 406 862
2 707 3276
2 3130 616
2 2008 3462
2 2928 525
2 1986 2380
2 1615 3613
2 853 775
2 1493 1578
2 891 2181
2 2093 3297
2 2434 2294
2 458 2699
2 75 216
2 973 1581
2 2384 2625
2 1469 2150
2 2842 1641
2 2647 2711
2 297 1071
2 1857 3098
2 2640 3524
2 2452 1307
2 1508 3565
2 3181 3507
2 116 580
2 1651 2657
2 1966 2602
2 485 2748
2 118 1974
2 1284 860
2 1263 3210
2 2690 1039
2 2877 1898
2 1862 1694
2 1738 2080
2 3550 2758
2 1857 1414
2 1921 1803
2 421 3607
2 255 3245
2 1957 2122
2 2491 1084
2 435 456
2 759 2054
2 723 998
2 2332 1676
2 2295 1890
2 3451 1080
2 2724 3666
2 552 635
2 691 1231
2 131 1357
2 428 3482
2 251 236
2 2848 3244
2 863 2368
2 1855 3773
2 2450 3184
2 1895 2349
2 3581 445
2 3196 3462
2 567 3022
2 2987 1636
2 11 270
2 2976 1735
2 958 3381
2 1467 835
2 3089 2060
2 3319 3093
2 1418 2117
2 2829 1250
2 608 2313
2 2182 3106
2 772 1437
2 358 1786
2 1906 1850
2 2733 2741
2 388 3124
2 731 2531
2 3678 3674
2 3150 1896
2 969 1141
2 1804 3674
2 562 3658
2 3787 1220
2 2693 1272
2 2344 3311
2 3384 1410
2 267 1003
2 3514 946
2 103 2213
2 2170 2088
2 1408 2916
2 3693 2686
2 1532 27
2 1295 2001
2 502 3682
2 2178 3753
2 1237 3236
2 2291 1589
2 1764 2913
2 3253 2470
2 1414 1427
2 2462 9
2 3281 929
2 1487 2877
2 1144 945
2 2112 1118
2 2845 1733
2 745 870
2 3572 3806
2 1065 1636
2 3490 97
2 2859 359
2 2077 3072
2 3285 2205
2 279 1286
2 479 3033
2 2441 2655
2 1554 2010
2 1955 3059
2 676 917
2 3608 2239
2 1986 751
2 86 1224
2 2585 1533
2 195 3306
2 2389 844
2 273 2166
2 3605 828
2 1329 1504
2 1872 2242
2 589 2919
2 3611 3280
2 2617 3479
2 6 1171
2 3525 2108
2 1963 3412
2 3413 3529
2 3702 1404
2 2581 1941
2 447 3546
2 3113 232
2 518 241
2 3556 952
2 2728 3120
2 1132 1469
2 3100 2518
2 6 684
2 2482 3368
2 565 866
2 539 2865
2 532 2135
2 2067 3629
2 1035 3701
2 1241 508
2 349 1064
2 1304 769
2 960 3303
2 3097 3348
2 905 1908
2 3426 1476
2 3251 128
2 493 1998
2 1697 1552
2 169 565
2 1887 311
2 2281 960
2 739 1137
2 2731 2947
2 471 3362
2 498 2643
2 1626 1711
2 1317 340
2 1905 1525
2 1264 2885
2 2664 794
2 2504 706
2 2876 2372
2 2222 1232
2 2893 570
2 3517 626
2 3682 498
2 3488 594
2 720 2840
2 907 1047
2 1276 3393
2 3440 1307
2 1502 650
2 1167 3574
2 2514 3066
2 3669 2272
2 3024 817
2 1692 1875
2 2950 89
2 2494 1656
2 1979 1177
2 3787 2813
2 3219 739
2 610 3593
2 2938 280
2 2781 1513
2 1937 2839
2 3770 1551
2 1611 1419
2 2238 636
2 2360 852
2 2988 1800
2 1330 1983
2 951 212
2 1911 365
2 229 1259
2 2432 228
2 2571 2808
2 1820 11
2 2139 1981
2 397 2070
2 3585 1451
2 1169 3454
2 1132 3720
2 3130 1938
2 2550 1055
2 3771 602
2 3477 168
2 170 3007
2 1749 1377
2 2002 1308
2 1896 961
2 1872 3247
2 2452 3473
2 3745 2224
2 1784 3699
2 1105 2154
2 788 2145
2 3111 1810
2 3466 2692
2 3215 3112
2 1905 1310
2 1271 2416
2 1891 2127
2 2082 3130
2 761 1785
2 2247 2911
2 3294 2005
2 3392 1217
2 3710 1794
2 1597 1068
2 3477 1918
2 2791 625
2 1640 2180
2 1028 2509
2 1535 1718
2 2440 976
2 2050 1409
2 2166 3532
2 282 3551
2 3298 2503
2 1184 2390
2 690 3712
2 715 366
2 1674 2071
2 189 3514
2 649 1984
2 1336 1600
2 29 378
2 1530 3347
2 3496 3517
2 465 91
2 2293 903
2 854 3538
2 1303 2186
2 495 455
2 161 1292
2 799 280
2 2881 1231
2 3035 425
2 3105 1559
2 1768 508
2 122 3145
2 2520 1740
2 3035 127
2 1888 1198
2 3154 2636
2 2596 390
2 1573 750
2 44 555
2 866 2670
2 3220 3764
2 829 1312
2 3174 3357
2 1895 3132
2 3587 3013
2 3005 1294
2 3737 409
2 911 2698
2 587 101
2 1625 2624
2 480 2349
2 909 2120
2 3080 2139
2 785 394
2 1549 2315
2 3044 2785
2 1398 3239
2 3542 2593
2 299 1596
2 2982 1560
2 1734 1122
2 404 1754
2 2770 431
2 2221 2304
2 518 3145
2 540 656
2 2999 1785
2 2513 3170
2 3570 2177
2 1169 3431
2 2239 1104
2 3256 3627
2 1221 2766
2 3336 181
2 1966 47
2 2202 3789
2 2423 1282
2 2330 3805
2 610 2620
2 1405 2505
2 1342 48
2 556 572
2 345 1015
2 1987 753
2 2553 215
2 156 675
2 2306 2577
2 1548 1974
2 1151 2551
2 986 1786
2 3220 1057
2 642 213
2 2268 3824
2 1818 3264
2 2024 3759
2 1178 123
2 1196 10
2 2790 3558
2 1346 2201
2 786 1622
2 1552 704
2 820 3502
2 534 1782
2 1605 1017
2 2880 1138
2 2613 3757
2 3337 3258
2 2896 622
2 505 3651
2 2272 2359
2 2946 2111
2 345 1677
2 305 2141
2 2571 2100
2 3185 219
2 468 1659
2 28 662
2 2476 696
2 1806 12
2 1855 3246
2 1422 3191
2 1661 2209
2 175 3019
2 2173 737
2 2689 2936
2 2522 2360
2 2850 1096
2 3786 1227
2 2937 2188
2 2961 2695
2 3127 2925
2 1332 1754
2 3556 2136
2 3511 2798
2 3021 1305
2 283 2815
2 2636 344
2 1057 1973
2 3118 511
2 1817 1752
2 1012 1825
2 2985 337
2 3645 2249
2 3071 2219
2 2333 3438
2 1472 653
2 1598 1059
2 3318 1360
2 866 282
2 3707 303
2 973 2975
2 1824 911
2 3483 950
2 2128 1121
2 87 3193
2 2887 1822
2 139 780
2 3368 3157
2 3683 2157
2 931 760
2 825 2387
2 320 818
2 1475 3444
2 1721 2799
2 2035 2668
2 3313 1967
2 3419 961
2 1211 1545
2 3566 372
2 1582 1462
2 1528 3605
2 1333 2572
2 777 2574
2 1855 1457
2 2951 2151
2 327 3495
2 3131 639
2 1886 1184
2 1667 978
2 2179 1143
2 752 2909
2 2129 165
2 2934 935
2 2148 3535
2 3773 159
2 2374 3180
2 795 3096
2 2773 2493
2 986 2818
2 2893 732
2 1769 623
2 859 836
2 2443 2676
2 1060 595
2 1421 1861
2 670 3810
2 2522 333
2 1574 1001
2 751 3349
2 1902 2210
2 3465 3460
2 3799 1942
2 407 3790
2 2734 915
2 2566 301
2 704 2484
2 552 242
2 2819 1779
2 3235 1032
2 919 2948
2 1815 2728
2 931 1238
2 2716 3372
2 3599 3226
2 1898 1388
2 2854 2561
2 3395 2616
2 533 85
2 647 2954
2 1669 40
2 3342 806
2 1400 1105
2 2427 2118
2 2390 405
2 2241 3169
2 2081 2082
2 3091 2780
2 2982 1134
2 233 1706
2 1854 2932
2 677 1347
2 182 3350
2 1931 3628
2 2255 1459
2 3334 3402
2 3250 1044
2 2181 3182
2 2248 1383
2 3211 2724
2 65 2923
2 2558 2656
2 1661 348
2 3819 713
2 1584 3335
2 2479 2499
2 3306 1877
2 1628 646
2 729 1609
2 3646 551
2 500 3102
2 795 3686
2 1605 100
2 1435 361
2 3251 1678
2 2623 1884
2 3221 1301
2 2240 1906
2 3614 3594
2 3332 429
2 1656 1808
2 2423 700
2 1329 432
2 1105 2264
2 931 3732
2 1421 3533
2 112 2195
2 2050 3006
2 2835 1156
2 601 3197
2 2531 3260
2 123 3561
2 2421 1943
2 3225 3557
2 523 2401
2 835 2567
2 279 3017
2 572 540
2 459 277
2 3266 1764
2 3255 1004
2 1540 1428
2 1075 2904
2 2594 1763
2 755 460
2 2073 2176
2 3551 2115
2 2150 799
2 31 679
2 2746 3048
2 2631 2269
2 1746 3821
2 3590 3373
2 44 2716
2 2549 3164
2 1336 1049
2 71 2586
2 30 1232
2 2279 673
2 81 2611
2 2909 419
2 3612 422
2 1474 2942
2 2474 71
2 2266 734
2 1068 3567
2 2535 965
2 914 1081
2 739 1091
2 547 3217
2 2150 1024
2 3171 3289
2 386 438
2 945 3747
2 2524 2928
2 2340 103
2 596 195
2 2124 2834
2 3058 72
2 1353 1751
2 14 220
2 624 830
2 3105 1623
2 1400 2655
2 976 2361
2 652 2156
2 1841 1364
2 1020 1287
2 3482 3126
2 1697 2442
2 952 3649
2 1070 3276
2 1577 2977
2 983 645
2 3664 2301
2 2373 1856
2 2891 368
2 1046 2645
2 1718 1911
2 967 1078
2 3269 287
2 3647 3366
2 2971 2391
2 767 2330
2 2808 3689
2 1763 1212
2 1562 2171
2 1596 3343
2 3780 2516
2 1892 3395
2 3361 3799
2 67 12
2 2625 960
2 1076 1986
2 3020 2602
2 2584 1319
2 3020 2046
2 2522 256
2 2022 3634
2 3132 1109
2 1715 3781
2 475 411
2 1773 3620
2 925 802
2 2229 3076
2 3518 351
2 1401 3583
2 453 1384
2 319 208
2 1942 1189
2 3358 813
2 1026 1195
2 537 3646
2 761 3357
2 6 3437
2 3708 2650
2 1140 3010
2 767 842
2 1428 904
2 2851 5
2 3257 274
2 3165 746
2 1825 2418
2 3560 2384
2 1371 215
2 924 2978
2 2802 3161
2 2667 2045
2 603 859
2 845 3821
2 2911 800
2 1447 1644
2 535 1964
2 2127 1475
2 864 1028
2 3498 2310
2 3071 3592
2 3820 1863
2 3488 133
2 3246 2941
2 263 558
2 3666 1252
2 2285 3296
2 150 1011
2 2855 1672
2 3585 3242
2 3611 1515
2 313 632
2 2825 2628
2 2793 851
2 964 2627
2 97 1233
2 637 1881
2 414 2013
2 2573 556
2 1533 2261
2 491 1499
2 766 3162
2 2816 1065
2 3464 2804
2 1365 1467
2 2955 569
2 290 1916
2 2203 1720
2 372 2282
2 224 1356
2 1160 2329
2 583 1524
2 1951 3625
2 2227 3046
2 2559 3067
2 2989 3255
2 859 1713
2 2612 1048
2 2701 3050
2 2380 2396
2 1554 2342
2 3539 720
2 3556 373
2 2265 160
2 653 1031
2 25 3008
2 689 3456
2 1655 967
2 197 1176
2 395 3702
2 212 3527
2 3596 1227
2 733 459
2 3079 2169
2 3241 3428
2 3311 1498
2 2601 2141
2 1652 3761
2 3034 2324
2 2560 3696
2 1613 2220
2 303 518
2 1608 2077
2 1817 887
2 3214 3377
2 2839 1946
2 475 2848
2 768 144
2 859 1570
2 3798 376
2 2860 2114
2 2195 2054
2 1965 1441
2 3230 3198
2 2696 143
2 2954 3530
2 2020 350
2 3430 230
2 2995 3549
2 1540 2892
2 2346 747
2 219 183
2 302 2370
2 1728 1662
2 3638 2243
2 1403 3783
2 2646 1505
2 362 1816
2 2235 79
2 2316 1638
2 2967 1907
2 346 1572
2 2058 1349
2 1087 988
2 443 2359
2 783 3108
2 1039 3476
2 3477 3528
2 789 3513
2 2126 1126
2 348 903
2 1626 1553
2 2843 2517
2 2536 1218
2 3023 619
2 1335 2827
2 2676 2243
2 1353 1663
2 466 1789
2 1091 2488
2 1826 2870
2 1544 78
2 2159 712
2 2958 635
2 2808 1244
2 260 1034
2 3750 3765
2 3082 2671
2 2540 2383
2 225 1310
2 565 1576
2 2901 1734
2 554 1556
2 1637 1944
2 2501 1235
2 555 1332
2 3505 611
2 519 2333
2 2477 2757
2 1606 2618
2 1349 1738
2 1758 1131
2 3025 0
2 461 2234
2 3396 3162
2 3592 2830
2 3595 2656
2 1539 898
2 2148 3251
2 3232 1895
2 3394 3023
2 3681 617
2 1978 3304
2 1592 2968
2 1433 1170
2 2444 2297
2 885 2685
2 555 474
2 3829 1366
2 2737 2910
2 2986 3146
2 2475 1143
2 1865 1890
2 3286 3560
2 1728 675
2 2010 2042
2 3373 2826
2 2312 2729
2 2711 442
2 755 3673
2 2857 324
2 2094 2063
2 1073 603
2 3602 1355
2 2847 796
2 3633 3725
2 2033 566
2 2788 2088
2 2308 3468
2 3484 3499
2 1480 3121
2 3386 815
2 1254 108
2 1778 618
2 1555 165
2 2530 2948
2 3270 982
2 2207 1833
2 3438 695
2 347 2828
2 1401 2133
2 76 2811
2 1290 1033
2 1815 2515
2 133 1144
2 3129 2427
2 2285 2443
2 3525 1549
2 2019 854
2 1601 1443
2 3498 1587
2 3412 1761
2 2317 1151
2 795 257
2 662 2588
2 71 1707
2 1545 169
2 2961 1119
2 159 3526
2 331 1794
2 1540 3309
2 2077 206
2 2984 1407
2 2561 2350
2 3312 1206
2 2990 2496
2 1407 188
2 1149 1483
2 3820 1978
2 1455 2734
2 2760 1317
2 1572 1248
2 1166 579
2 76 2023
2 2708 2553
2 1159 2538
2 1514 88
2 347 774
2 2434 801
2 3119 3595
2 784 3733
2 321 2894
2 2300 1815
2 2851 3201
2 3669 2571
2 1406 3052
2 2426 2567
2 2263 954
2 2191 3115
2 3711 1299
2 2549 895
2 203 1807
2 3275 1735
2 2946 871
2 2881 3040
2 1032 3755
2 3436 2779
2 1628 92
2 2092 2167
2 3626 3623
2 3030 2423
2 820 2725
2 1749 2017
2 3461 1960
2 129 2386
2 1299 2375
2 1486 2862
2 3569 2637
2 897 1031
2 394 2015
2 3072 576
2 1113 3063
2 1007 1329
2 588 1921
2 302 2889
2 345 1652
2 580 2926
2 219 3776
2 1686 201
2 521 1999
2 1237 3750
2 2336 1311
2 2170 342
2 1575 1871
2 9 1505
2 2385 927
2 3100 42
2 774 748
2 1931 3365
2 696 2916
2 3250 3514
2 1732 3828
2 1172 3644
2 2282 2035
2 199 3001
2 3248 2816
2 2077 3090
2 1381 3544
2 519 2408
2 204 3176
2 847 1637
2 2794 2040
2 2271 502
2 2413 1243
2 1214 1461
2 5 1887
2 1891 824
2 2423 848
2 2848 980
2 2647 2746
2 485 979
2 122 3312
2 739 464
2 2236 1701
2 2504 1308
2 2214 2822
2 2670 2642
2 3709 1725
2 251 94
2 2640 3006
2 751 2388
2 705 2300
2 1031 1361
2 1634 3829
2 816 2020
2 2683 2069
2 1261 2103
2 1106 849
2 509 1762
2 319 3469
2 3518 2705
2 1860 3278
2 867 735
2 217 1054
2 329 2190
2 1862 1161
2 2670 1831
2 3399 124
2 3301 3188
2 3419 762
2 1511 2542
2 2966 742
2 3502 2629
2 1316 1883
2 484 3069
2 410 1957
2 3273 2873
2 251 245
2 2325 2464
2 1198 3295
2 3550 462
2 649 162
2 1163 1190
2 1152 2420
2 1061 2831
2 1378 1866
2 273 901
2 1984 1539
2 3715 470
2 118 2935
2 1579 2857
2 1380 2951
2 3760 3211
2 809 1442
2 141 142
2 3355 944
2 2202 2870
2 3468 3113
2 1592 430
2 2212 1339
2 2641 2922
2 1129 722
2 1927 950
2 1875 2367
2 208 2072
2 311 1561
2 2727 1687
2 3687 1642
2 2920 3652
2 1390 1686
2 2929 661
2 2036 3326
2 3256 2956
2 421 312
2 1748 2676
2 2218 3384
2 549 2944
2 1858 3275
2 367 2140
2 1161 2431
2 1749 3224
2 906 2303
2 1954 2965
2 1345 3399
2 2164 2472
2 3155 3127
2 3376 2733
2 1125 2323
2 1501 3766
2 1008 2695
2 2079 654
2 348 784
2 1152 1677
2 3062 1503
2 2944 3710
2 2579 2849
2 2784 2917
2 222 3134
2 467 335
2 98 1663
2 2172 2042
2 3662 403
2 922 1100
2 1518 2619
2 3640 396
2 1681 1523
2 2946 29
2 3131 1081
2 2224 983
2 3382 2710
2 3317 180
2 2884 2523
2 3539 2556
2 1159 203
2 3655 3331
2 570 1578
2 422 852
2 3775 1270
2 2736 2058
2 3474 3217
2 1564 2967
2 3172 2930
2 3509 611
2 3330 589
2 1241 2875
2 2908 3689
2 1450 579
2 1439 539
2 222 524
2 1875 34
2 3628 0
2 1598 138
2 630 66
2 3288 3504
2 3313 1296
2 186 2338
2 1625 951
2 1874 3516
2 372 1115
2 1500 2288
2 2063 3137
2 2210 3756
2 701 338
2 2160 1139
2 2458 3337
2 2900 3099
2 2606 1830
2 3540 2687
2 1137 3009
2 1732 1159
2 1198 2866
2 1217 271
2 753 2382
2 1967 1951
2 350 807
2 2420 3353
2 165 1865
2 1520 418
2 2144 1742
2 2480 3765
2 3108 928
2 1251 3601
2 16 723
2 1787 2057
2 2112 1595
2 3388 3351
2 1529 3441
2 3570 3739
2 1413 3003
2 1646 2851
2 3440 896
2 1546 3095
2 691 2666
2 582 1613
2 935 76
2 2104 785
2 2388 1325
2 251 1193
2 1090 3138
2 854 1333
2 3582 1449
2 1683 3084
2 2747 2899
2 1261 3088
2 2774 2314
2 2232 1263
2 1424 2939
2 1699 192
2 32 1358
2 2323 532
2 2382 1818
2 1412 1455
2 2131 77
2 1464 986
2 1302 2523
2 1729 3040
2 938 2914
2 3823 3414
2 3245 556
2 825 3036
2 3131 489
2 1240 2388
2 2477 1542
2 372 3555
2 3064 2057
2 2557 2187
2 50 1192
2 708 2277
2 331 3643
2 838 3127
2 2682 3450
2 307 3605
2 2211 1241
2 3635 516
2 3784 577
2 159 180
2 1462 1173
2 1280 3679
2 1088 2510
2 3108 1194
2 475 1056
2 2675 2432
2 2106 408
2 1843 3708
2 1158 1350
2 2226 2004
2 3110 3681
2 1846 679
2 149 2529
2 423 3464
2 43 2993
2 333 1485
2 31 878
2 1839 935
2 1367 562
2 1208 1275
2 2569 105
2 797 3571
2 1879 3095
2 1813 3717
2 1024 1043
2 2314 1755
2 1459 1251
2 836 3743
2 2671 590
2 2351 781
2 3626 1660
2 1974 440
2 655 2145
2 1087 989
2 2520 477
2 1733 141
2 2696 3021
2 2268 178
2 2474 1758
2 943 1704
2 324 1193
2 1687 2537
2 2837 1499
2 972 2632
2 1293 439
2 390 1845
2 2012 3111
2 520 1750
2 350 2181
2 3772 3142
2 3445 625
2 3238 1745
2 940 1805
2 3245 3787
2 1607 3683
2 1647 3501
2 833 290
2 2998 2772
2 576 3648
2 1093 3009
2 414 3093
2 2802 570
2 1597 3700
2 3752 103
2 3022 1097
2 2558 1635
2 663 685
2 2224 856
2 147 2721
2 91 522
2 2802 369
2 1762 1079
2 760 1810
2 2171 2466
2 14 3278
2 1199 2832
2 484 1420
2 1669 3355
2 2638 370
2 2471 3392
2 3058 785
2 3013 3432
2 3402 2056
2 3583 792
2 2270 1610
2 3488 1645
2 2457 1933
2 2345 1777
2 2263 1736
2 955 1914
2 3207 3746
2 2821 1693
2 2475 2912
2 3483 2465
2 1657 1012
2 3433 3004
2 3777 2626
2 958 49
2 1240 1523
2 618 1595
2 414 2066
2 2580 1120
2 3519 210
2 1988 2786
2 3603 2239
2 619 2806
2 3454 726
2 688 2179
2 3674 3590
2 2524 174
2 1033 1038
2 132 3363
2 2323 3025
2 224 1018
2 1674 2204
2 1007 124
2 487 2678
2 3296 2008
2 2162 347
2 3161 2122
2 1958 1373
2 140 3163
2 2007 2675
2 1141 2976
2 1093 1806
2 3776 238
2 1649 2487
2 162 915
2 1194 41
2 163 3329
2 2944 3236
2 2107 1276
2 2854 1399
2 1446 2652
2 2421 2096
2 865 2691
2 297 2809
2 588 2369
2 2413 964
2 2771 1590
2 1880 557
2 1242 1285
2 3625 1436
2 2479 303
2 905 62
2 1432 434
2 2896 475
2 1819 783
2 831 3652
2 162 3434
2 3732 57
2 693 1979
2 3810 1268
2 2199 53
2 2509 1303
2 1824 3647
2 224 1353
2 120 1021
2 735 2412
2 1276 434
2 289 3190
2 670 3510
2 3117 820
2 1270 1913
2 3146 1941
2 361 3640
2 3360 1487
2 978 139
2 2065 2053
2 1757 2864
2 2774 983
2 1285 3005
2 2129 253
2 1275 3149
2 1315 2400
2 3828 2279
2 1716 2292
2 3166 3082
2 2829 106
2 3380 1085
2 1697 2979
2 1412 2689
2 3790 597
2 1526 1106
2 3493 847
2 442 2732
2 2051 1616
2 2742 3223
2 3388 3218
2 2507 620
2 1766 879
2 12 3158
2 3481 352
2 1903 2648
2 3271 1405
2 2962 1342
2 2510 2363
2 2148 709
2 1722 3638
2 2287 28
2 1440 1346
2 2121 646
2 1340 2164
2 1955 3002
2 497 2032
2 2164 211
2 760 3173
2 2944 2438
2 2758 3085
2 2782 2860
2 999 239
2 868 2345
2 2620 2395
2 2772 2027
2 478 2396
2 693 397
2 957 2512
2 583 733
2 3155 2990
2 1133 1940
2 94 3655
2 1789 3041
2 592 521
2 1482 2861
2 1226 2493
2 1280 416
2 514 3600
2 2867 2059
2 530 1215
2 1306 3639
2 2496 493
2 2644 3386
2 2569 3032
2 3542 2677
2 3075 2189
2 2483 217
2 672 3424
2 750 3356
2 2674 2064
2 1861 3455
2 1341 2114
2 2786 2661
2 507 2403
2 3601 766
2 3663 1996
2 3071 3722
2 3073 2897
2 1380 411
2 1278 2067
2 3486 3616
2 2519 831
2 3798 451
2 3541 146
2 312 1030
2 694 930
2 1445 2354
2 1707 52
2 114 2617
2 2069 357
2 1300 1969
2 3499 3332
2 486 3275
2 1660 931
2 774 3261
2 535 1741
2 848 1396
2 3591 1240
2 1354 1737
2 2724 1991
2 3684 1087
2 3416 622
2 984 3045
2 486 3453
2 2847 2917
2 1174 959
2 3733 3817
2 169 767
2 2441 1614
2 2063 2442
2 2149 3445
2 2364 2251
2 1128 1056
2 288 3570
2 3494 3779
2 3564 2773
2 772 912
2 3538 2998
2 984 3506
2 1721 3289
2 376 2707
2 2934 3168
2 3800 463
2 2497 824
2 79 668
2 15 529
2 729 2999
2 2878 3300
2 2329 1025
2 3749 2016
2 743 3201
2 2160 1849
2 1514 725
2 2888 3444
2 2340 2481
2 2247 892
2 1837 1693
2 895 2346
2 1329 1698
2 2185 3690
2 3493 1338
2 3192 1196
2 1553 2116
2 3022 3164
2 3315 2038
2 3469 365
2 1347 1372
2 2491 3664
2 3521 1527
2 402 1710
2 3621 1770
2 3269 3748
2 2779 2440
2 2222 813
2 263 1271
2 587 2943
2 863 2352
2 2464 3360
2 3770 1748
2 1571 494
2 669 3466
2 583 422
2 3144 2030
2 365 2612
2 562 1281
2 1529 905
2 382 2905
2 1642 989
2 98 2905
2 419 1436
2 385 3260
2 1807 174
2 2462 2294
2 651 3820
2 2150 1372
2 2851 335
2 1405 3034
2 3428 1451
2 692 2104
2 1554 2784
2 1275 2397
2 1605 3509
2 2726 3612
2 2495 1892
2 3032 1936
2 1404 1010
2 3023 1062
2 1901 2790
2 2098 2411
2 3049 2631
2 2365 1639
2 1508 1662
2 1029 1458
2 884 3334
2 224 597
2 2278 83
2 1645 1855
2 2879 637
2 509 1145
2 132 1995
2 1651 2366
2 3540 3320
2 3057 2165
2 1025 1666
2 2181 1124
2 3825 2245
2 145 3520
2 2560 2078
2 2864 1487
2 1928 1778
2 92 816
2 625 1471
2 939 1859
2 1082 3273
2 919 2175
2 1303 861
2 1753 30
2 2920 1704
2 2290 3758
2 3726 2084
2 3442 881
2 702 84
2 925 932
2 843 2291
2 1923 1845
2 336 2624
2 1547 2196
2 1964 2783
2 981 2678
2 361 2752
2 2238 2065
2 3239 1620
2 906 994
2 1069 3645
2 366 2105
2 1771 1538
2 1516 1200
2 3352 3687
2 103 2599
2 3300 279
2 1664 1466
2 3213 809
2 1390 1289
2 444 3015
2 1230 1480
2 1762 1615
2 3709 2685
2 2663 923
2 50 364
2 371 3110
2 2351 329
2 1113 3559
2 3382 3086
2 3057 3258
2 2659 1797
2 1710 120
