13590 21020
2 6387 11232
2 8058 1488
2 11087 921
2 8733 9589
2 8139 8660
2 4503 10306
2 9793 2996
2 7846 508
2 5191 5561
2 13191 8079
2 13545 1793
2 11834 10595
2 7694 3896
2 5505 281
2 8802 11234
2 6655 4504
2 8351 7676
2 6754 11380
2 11622 11692
2 12785 10275
2 4513 10493
2 5577 6081
2 7457 5850
2 4883 10651
2 3311 721
2 5080 10012
2 7047 11629
2 7112 2677
2 8179 10053
2 4891 10828
2 9657 7371
2 538 4481
2 1496 1851
2 1895 12455
2 11806 9009
2 10281 3620
2 5470 4138
2 4518 12585
2 8347 6500
2 949 7171
2 1478 2554
2 3923 3380
2 11767 11514
2 830 5443
2 1869 3844
2 13198 5995
2 1965 8849
2 3896 2845
2 13022 10441
2 13173 11134
2 9185 9630
2 12487 8316
2 7034 2850
2 5522 3672
2 2373 1677
2 9779 12488
2 3759 5740
2 8222 4794
2 11772 5550
2 5082 10929
2 1667 9089
2 11793 9600
2 10766 1521
2 7406 9738
2 5008 7034
2 3625 11843
2 1692 6120
2 12460 12111
2 282 7972
2 252 7379
2 12050 8275
2 12483 9136
2 5568 4967
2 8334 10072
2 9547 9764
2 6541 4008
2 7966 9623
2 5879 6715
2 5187 4129
2 7026 5233
2 6123 7792
2 411 4241
2 10190 4996
2 11172 11352
2 3437 539
2 11394 10976
2 10545 651
2 4464 8011
2 6359 4834
2 1392 5581
2 6546 6413
2 1179 1951
2 5873 8659
2 7486 11885
2 6974 6519
2 10210 3530
2 9617 1093
2 581 47
2 5884 2356
2 12654 6647
2 9719 1076
2 9122 1983
2 6776 5769
2 9975 4685
2 3167 8572
2 3106 540
2 13386 4350
2 9913 13052
2 11359 9771
2 8063 11338
2 6525 8938
2 3346 3882
2 12563 3479
2 11843 3249
2 6410 3543
2 540 2157
2 3224 1208
2 11534 10094
2 882 10680
2 4690 10507
2 7989 945
2 9952 7029
2 7538 4799
2 4840 13430
2 4130 9222
2 12928 5739
2 12401 2820
2 12048 6072
2 6181 2952
2 10220 10777
2 69 7842
2 10860 8610
2 11781 5679
2 3939 8558
2 1904 5266
2 11395 3621
2 41 2448
2 13340 2344
2 11389 9567
2 5719 11301
2 783 4243
2 1749 5257
2 2267 9706
2 303 10499
2 15 12605
2 8554 13521
2 9328 6478
2 8601 2198
2 8407 10449
2 2637 6532
2 12697 11206
2 10390 12203
2 13231 10613
2 13482 1535
2 9668 3697
2 12009 2374
2 8767 13444
2 8776 575
2 4173 2188
2 10833 990
2 11119 12868
2 935 10544
2 2367 12558
2 4806 6189
2 1997 2436
2 6697 11212
2 5835 10046
2 1570 3425
2 3801 7540
2 4389 7035
2 1905 4371
2 1585 8819
2 85 2704
2 5425 9983
2 6572 4398
2 11205 412
2 8194 406
2 5498 11229
2 162 982
2 7727 13523
2 6349 13389
2 13418 1512
2 11761 3647
2 7254 95
2 4185 7630
2 9911 381
2 10112 2855
2 8226 5861
2 3105 3440
2 63 11294
2 7409 2106
2 310 416
2 6851 9198
2 8767 4149
2 11113 3428
2 12915 12673
2 10903 3825
2 4826 6793
2 2112 3613
2 10349 9291
2 3729 424
2 9178 9157
2 2310 6566
2 6978 11711
2 11268 11516
2 259 11248
2 10339 2791
2 3283 10027
2 9441 13467
2 3318 10814
2 8609 6143
2 1745 12441
2 2153 11449
2 9093 3006
2 3948 8743
2 9790 3843
2 3608 6936
2 12529 12614
2 10101 1119
2 12428 1214
2 2134 6947
2 10141 6751
2 10687 10517
2 10581 3289
2 10335 4038
2 4351 9387
2 2790 4758
2 5316 4423
2 1157 7765
2 7307 2148
2 9131 5318
2 8964 2255
2 6225 5271
2 11011 11869
2 3715 5552
2 5985 8038
2 974 8728
2 6469 12948
2 3591 9682
2 4960 9183
2 4800 6388
2 10448 10682
2 13351 7044
2 3337 1714
2 7585 9262
2 1005 9731
2 12927 1032
2 232 1230
2 6956 11007
2 10431 5172
2 2977 350
2 4713 2840
2 3581 483
2 7868 4502
2 8258 4236
2 11701 9266
2 11778 3462
2 6358 6787
2 13032 3061
2 3735 10688
2 10867 6695
2 7397 618
2 13393 6017
2 1638 1783
2 1273 11025
2 7598 1180
2 5982 2991
2 3802 4810
2 11526 11723
2 2884 1849
2 3632 3110
2 5267 4339
2 8301 2725
2 4917 1880
2 6415 12574
2 3111 8923
2 6914 4740
2 8909 9332
2 11270 1277
2 4958 13259
2 1778 13434
2 2758 12296
2 719 2003
2 10342 2156
2 6950 3892
2 8720 10439
2 1423 1734
2 7153 4655
2 4999 9729
2 9632 13488
2 7212 5909
2 6945 9168
2 10435 9254
2 224 9148
2 11304 8710
2 8725 8023
2 8293 11853
2 7375 8267
2 9630 4976
2 11459 4544
2 6438 12150
2 10532 4270
2 6706 11722
2 8701 3592
2 9394 11642
2 3061 9686
2 7234 10873
2 8862 2592
2 9028 13560
2 9393 9037
2 13412 4314
2 10838 5113
2 367 4308
2 1462 5777
2 9558 5162
2 1375 9297
2 303 11664
2 1748 7586
2 5688 8717
2 9352 9518
2 1672 5811
2 10732 12331
2 1895 12186
2 8133 13173
2 5489 4284
2 6482 1898
2 7612 6867
2 6584 3499
2 13117 1730
2 3544 5141
2 4555 10334
2 6947 12416
2 5203 7994
2 3028 11496
2 7649 2839
2 13418 961
2 9424 10013
2 183 3076
2 115 8957
2 4670 10064
2 8478 9476
2 3382 8491
2 9065 4400
2 144 5951
2 4478 13513
2 12051 5047
2 5875 386
2 11683 11565
2 7340 12469
2 10792 7431
2 8193 2950
2 6599 11285
2 110 4056
2 9517 1210
2 527 12275
2 2607 5598
2 2953 7258
2 3399 3492
2 9130 4273
2 4077 1494
2 6269 11936
2 6593 13302
2 7944 10537
2 10611 5671
2 11916 4641
2 561 7783
2 2704 10975
2 7648 657
2 13228 5573
2 13568 12709
2 5424 10432
2 4538 8628
2 8440 9228
2 9829 5013
2 3205 5662
2 10557 12979
2 9365 1263
2 3036 2031
2 12883 8674
2 7889 1465
2 2152 4629
2 12307 5209
2 4598 12425
2 12317 2757
2 9532 5192
2 8487 12294
2 5622 5130
2 3003 5851
2 11063 9428
2 1994 12500
2 6730 1461
2 10057 13006
2 8136 9412
2 9132 9223
2 5940 9402
2 3570 7661
2 11146 12762
2 1969 1308
2 1383 8943
2 6309 5186
2 12407 4396
2 1167 10617
2 8299 12
2 2127 1360
2 1973 8548
2 3305 656
2 5049 11540
2 5275 842
2 12965 1583
2 13565 10420
2 13378 10794
2 3882 1018
2 10464 3843
2 10231 11976
2 13149 2280
2 12050 6124
2 2844 9988
2 3783 9329
2 1065 4483
2 7591 10854
2 10721 9052
2 13254 8212
2 8056 934
2 8633 2413
2 6175 10422
2 8902 6658
2 2906 6900
2 7725 7617
2 6636 6731
2 11130 6094
2 8785 12209
2 1114 12292
2 13139 11446
2 3612 10015
2 13277 11509
2 2306 12153
2 7810 3163
2 3568 11932
2 8320 10043
2 227 4963
2 9225 10773
2 1155 9303
2 7696 12610
2 10388 5474
2 3613 11918
2 6281 11881
2 11953 7010
2 5004 1370
2 2204 11304
2 9121 5523
2 5816 7284
2 13304 2984
2 154 4003
2 11174 11383
2 7003 11704
2 6448 9730
2 11249 8357
2 10315 7699
2 3897 6370
2 11030 554
2 11206 6130
2 4118 3824
2 2201 11657
2 8572 1460
2 12541 10294
2 9161 1913
2 866 12031
2 3989 12732
2 7093 7805
2 2244 5319
2 10010 12669
2 7781 8088
2 7803 9632
2 10627 2869
2 6672 6937
2 561 13372
2 2158 2605
2 8997 10254
2 11354 7932
2 11333 12556
2 11797 6877
2 13326 13020
2 1120 336
2 7488 529
2 2013 9520
2 10713 1184
2 3313 9704
2 12821 3495
2 953 10122
2 12352 8791
2 12746 7251
2 3021 305
2 10307 1944
2 10971 606
2 9013 452
2 12888 7500
2 12376 765
2 3964 1161
2 7327 4871
2 2188 8358
2 3892 7702
2 12068 11347
2 3664 7632
2 6305 2519
2 9513 7797
2 10747 13030
2 731 10916
2 3480 9813
2 10380 9386
2 7606 11634
2 4072 4709
2 8645 11952
2 6722 4981
2 9065 919
2 10941 11060
2 8290 4692
2 9090 10566
2 2027 9049
2 645 4516
2 5124 1611
2 12131 10005
2 8839 663
2 4903 196
2 10331 4269
2 3585 8616
2 10519 2549
2 8626 11289
2 9299 2797
2 1866 3927
2 13188 1271
2 3172 2097
2 12222 3913
2 12573 8496
2 3467 6472
2 1544 9749
2 10734 10437
2 889 1189
2 5076 346
2 7222 9313
2 8257 5428
2 4281 5101
2 2434 10324
2 6324 12396
2 12486 6563
2 7012 7703
2 12033 10186
2 7383 8517
2 2972 7413
2 4778 4441
2 8688 11104
2 3206 9624
2 8680 6301
2 3947 1546
2 3656 2207
2 4048 3180
2 4466 2211
2 13538 10643
2 11822 238
2 3672 10280
2 578 5012
2 11930 12694
2 928 7593
2 5602 6106
2 9147 7807
2 10836 927
2 8302 9562
2 10013 6244
2 756 10397
2 6970 180
2 238 3590
2 12941 9691
2 10831 11363
2 5860 11667
2 1384 10765
2 7623 9965
2 3597 12381
2 8812 6059
2 10095 872
2 11047 3230
2 10601 3794
2 902 1185
2 9898 4548
2 8214 9591
2 2059 7929
2 7077 1662
2 9334 5527
2 1714 5045
2 12619 1890
2 4626 231
2 7294 13536
2 910 10004
2 5381 13032
2 12040 4495
2 7148 3028
2 4915 1100
2 12462 8675
2 8820 2222
2 7640 11740
2 7677 2395
2 5352 935
2 11348 4115
2 4550 3355
2 8092 3367
2 3131 6254
2 7608 5805
2 162 1779
2 10034 10828
2 7760 1233
2 8576 10179
2 9686 4231
2 3075 5763
2 3925 13545
2 3016 12458
2 7801 1957
2 1337 9742
2 5147 8959
2 8233 12876
2 12375 8146
2 12030 4392
2 10722 10227
2 13289 13545
2 5939 186
2 6020 8660
2 3234 13115
2 9905 9826
2 9184 8651
2 211 10051
2 4240 12419
2 9025 6213
2 5109 9201
2 3895 9971
2 7412 947
2 1726 4874
2 8292 12633
2 9959 9014
2 12242 6855
2 8371 2592
2 9525 1541
2 8608 6615
2 700 7297
2 6072 2828
2 8361 2909
2 8654 449
2 3567 11947
2 4875 12011
2 8905 2832
2 11189 5365
2 10805 7616
2 1924 11903
2 4197 1540
2 1320 10155
2 11742 4437
2 8443 7321
2 6238 8465
2 4367 10978
2 10216 6447
2 7974 11839
2 6729 5547
2 2336 7993
2 1486 11706
2 4736 11046
2 9889 1985
2 2543 715
2 4056 8536
2 12636 4960
2 8810 9140
2 6064 8024
2 2857 10080
2 10473 5926
2 13260 3931
2 2705 5121
2 4007 3161
2 2860 1510
2 4522 7787
2 12659 2390
2 3256 9703
2 3460 6956
2 6713 1497
2 4701 139
2 2485 5330
2 4402 3732
2 1074 7130
2 2511 11231
2 7903 3679
2 5291 11310
2 9011 6151
2 8201 8230
2 9467 2568
2 6551 10597
2 13531 3414
2 9593 9812
2 7706 5288
2 12692 152
2 2669 4150
2 9805 7304
2 7931 9649
2 6418 10048
2 6878 3482
2 13358 4110
2 3779 464
2 3148 6915
2 3732 1302
2 7967 4771
2 4163 1504
2 6623 10708
2 5319 4279
2 1853 10578
2 195 10997
2 2364 7894
2 545 11577
2 11059 8683
2 9933 6855
2 6770 3846
2 9704 6879
2 7403 7919
2 5397 11603
2 3686 2237
2 227 7700
2 3466 10747
2 8027 9085
2 6142 11931
2 10558 122
2 9149 10655
2 2634 11339
2 13462 6926
2 10050 9036
2 4400 4992
2 10561 8545
2 6171 7203
2 30 4824
2 4633 9827
2 7691 6557
2 12474 4848
2 11878 12231
2 8366 2042
2 29 525
2 10508 7015
2 5127 6040
2 6064 681
2 13178 5532
2 3811 4420
2 8346 6182
2 496 174
2 6967 5511
2 1653 1313
2 6119 10131
2 10767 3687
2 4092 3250
2 7986 11904
2 12293 2117
2 8040 1781
2 6001 5031
2 7907 9086
2 13277 6024
2 5847 1316
2 8425 8042
2 10677 3692
2 11026 8725
2 3250 2813
2 7080 10426
2 2558 6127
2 13551 6084
2 2173 12836
2 5314 297
2 7734 42
2 1247 4235
2 5041 12608
2 2888 679
2 5178 11237
2 3077 2086
2 4348 3405
2 3435 1855
2 9908 640
2 11013 4563
2 11862 1870
2 12142 10218
2 4084 13091
2 1097 7825
2 6104 2573
2 10837 986
2 12663 4148
2 8212 13239
2 6165 5775
2 3111 13292
2 243 10399
2 12828 3112
2 3858 238
2 8504 5987
2 4280 4452
2 1041 5540
2 1542 8324
2 223 1196
2 5383 8588
2 8075 10183
2 10859 5089
2 9953 7943
2 11785 6963
2 7787 8159
2 1507 8919
2 11209 348
2 7004 11086
2 11128 4061
2 5658 12208
2 3470 3725
2 451 12478
2 3854 258
2 12660 11262
2 11318 13160
2 12834 1281
2 6591 864
2 7873 9469
2 8232 1353
2 11792 3763
2 9552 11752
2 8803 4971
2 7404 8765
2 7245 1404
2 671 2657
2 3015 1037
2 3443 12533
2 7266 11132
2 174 484
2 1056 5633
2 10537 1438
2 9060 6878
2 6394 4626
2 6508 12695
2 1719 7149
2 5128 8772
2 6845 5123
2 5230 7002
2 6929 7451
2 1872 4155
2 11434 462
2 5179 931
2 272 6607
2 10382 13263
2 7931 1394
2 12727 5196
2 2697 1443
2 11484 2973
2 5035 3889
2 5438 562
2 3836 5510
2 4022 8904
2 2331 10564
2 11031 6177
2 11999 4265
2 1304 2026
2 5322 5562
2 7295 10275
2 2806 13512
2 4135 1742
2 1121 4762
2 6439 580
2 7493 3286
2 4552 6620
2 409 10831
2 10467 10373
2 2003 6208
2 9367 2314
2 6660 3868
2 3077 5007
2 6537 11314
2 1101 13443
2 444 12929
2 2568 4082
2 5243 7896
2 7184 9626
2 11226 6025
2 11356 11960
2 13485 7805
2 10024 2421
2 9182 1805
2 5166 2545
2 6444 3579
2 4311 335
2 4870 8950
2 10148 1227
2 11695 7139
2 5923 4183
2 947 1689
2 3288 2235
2 3582 3300
2 331 9979
2 9791 4430
2 8469 9803
2 7321 107
2 10273 1618
2 8081 12227
2 7688 3199
2 7269 9871
2 180 1981
2 5179 11152
2 13113 2418
2 5432 1804
2 291 9195
2 6407 10763
2 6825 9304
2 5908 4361
2 10114 13448
2 9002 7051
2 9566 12292
2 6296 7488
2 4253 3114
2 4375 2258
2 1786 12384
2 1044 9524
2 5451 6511
2 1974 10721
2 11949 4411
2 7118 9696
2 6186 12285
2 7578 13361
2 4925 12173
2 3425 5667
2 5724 13105
2 1109 463
2 7820 6459
2 6229 10919
2 12241 12748
2 254 7089
2 9584 9895
2 7576 9678
2 3298 74
2 7993 12445
2 7185 4077
2 6968 12897
2 13179 3172
2 2525 8020
2 13415 588
2 13193 1083
2 7301 8949
2 4526 13261
2 3428 7480
2 9268 11782
2 9917 1025
2 1337 4519
2 9886 3751
2 12734 9464
2 12894 2104
2 10381 9671
2 8934 4268
2 115 11405
2 12214 12599
2 12135 8295
2 2432 7434
2 12116 3325
2 3870 9268
2 5768 7204
2 11355 9203
2 8383 11090
2 8786 1747
2 8056 5329
2 13274 13065
2 1393 4218
2 3684 7322
2 5064 4240
2 2866 3425
2 4390 12586
2 6839 996
2 3893 10154
2 11310 10652
2 10129 5036
2 9240 12988
2 5417 1669
2 8438 3423
2 11270 6137
2 10070 9820
2 6053 12497
2 2277 10650
2 1177 4459
2 4566 13388
2 557 6067
2 7612 9106
2 11401 7435
2 4657 5292
2 2106 10389
2 1938 404
2 2590 8859
2 5539 9271
2 4293 10855
2 2551 86
2 106 11732
2 1699 1007
2 5891 499
2 12494 1848
2 7204 4914
2 6150 1052
2 241 10525
2 7536 2458
2 3477 262
2 7022 11784
2 10385 11168
2 1894 4997
2 1308 894
2 9310 6757
2 12513 4659
2 11255 11038
2 7895 7189
2 9349 217
2 4269 11841
2 13314 7987
2 9348 2125
2 2934 9821
2 5210 12203
2 8951 3798
2 8280 12612
2 1287 7922
2 13009 7450
2 2537 6229
2 8321 5018
2 3385 3162
2 4949 7314
2 1678 9782
2 7664 7914
2 10405 1233
2 13405 12047
2 13525 10368
2 318 7426
2 11107 3899
2 327 9971
2 8200 1347
2 7680 9287
2 12978 11291
2 6072 3509
2 12568 10325
2 5951 12850
2 6241 9521
2 9752 2637
2 12198 1190
2 7107 7813
2 10381 314
2 8477 2273
2 11334 8092
2 11813 5989
2 4833 7898
2 13036 9859
2 11762 13258
2 4166 1339
2 853 10229
2 6678 7601
2 1094 2183
2 13521 10966
2 12811 10233
2 955 9031
2 13454 7123
2 7692 9864
2 13488 11769
2 5014 10682
2 1379 10041
2 9117 7751
2 11875 3507
2 4420 5339
2 7545 12147
2 10301 3734
2 7054 8582
2 660 11182
2 10665 473
2 2016 11012
2 8753 2703
2 6530 5846
2 1126 3115
2 1954 994
2 1912 12752
2 11433 3861
2 7463 13152
2 2959 7818
2 358 1462
2 13400 5054
2 5942 10976
2 11592 9466
2 247 11941
2 1334 4948
2 2547 6939
2 4799 4658
2 5846 11802
2 11287 9677
2 11483 11101
2 7219 13127
2 4468 12263
2 7002 1811
2 5900 8883
2 1317 11938
2 4163 7524
2 5149 4727
2 10092 5491
2 5631 12947
2 13453 2687
2 12691 1220
2 13426 1604
2 12481 4781
2 8455 11945
2 8421 8304
2 2283 243
2 9540 4816
2 7909 13257
2 8824 6586
2 5399 5687
2 13433 9620
2 3164 5088
2 9350 1864
2 4975 8366
2 11472 10744
2 10781 5774
2 7950 1459
2 10450 2885
2 11098 2535
2 13374 5238
2 2499 1421
2 12611 9978
2 9012 6848
2 4765 2950
2 3085 5705
2 10076 1701
2 11939 2406
2 12067 3097
2 4519 7092
2 1279 8613
2 5321 12802
2 7894 3669
2 11516 12379
2 4310 1745
2 6038 2249
2 1675 10605
2 7149 5343
2 4571 12148
2 9543 12758
2 1961 9359
2 4351 3667
2 1883 9710
2 301 11616
2 13477 1164
2 2449 3328
2 2640 4472
2 2805 1957
2 10153 915
2 7876 6392
2 1525 4016
2 13441 9962
2 4654 7673
2 6514 13313
2 1644 7907
2 13371 1359
2 13335 6172
2 12838 5097
2 11117 11265
2 5700 1787
2 9272 5593
2 12812 3903
2 9498 2939
2 8385 5623
2 3992 3318
2 8912 8955
2 11209 4263
2 6844 11897
2 1466 8194
2 4340 5331
2 12355 12221
2 1172 13158
2 10546 5353
2 6307 10019
2 8492 1724
2 2827 3060
2 7986 13504
2 7650 5551
2 11560 5430
2 11022 9753
2 813 8934
2 5623 7413
2 11132 8351
2 4938 9899
2 3297 11072
2 2148 6240
2 10531 3236
2 5466 9925
2 13376 2491
2 579 8458
2 411 7263
2 11502 9650
2 12295 6429
2 12819 812
2 10824 458
2 10557 2204
2 10235 5071
2 4314 2857
2 3451 13542
2 4092 7909
2 6949 13174
2 592 12665
2 1598 8758
2 12481 8674
2 12383 5016
2 1815 11106
2 11712 3803
2 6160 4691
2 4770 10456
2 12704 90
2 11329 3147
2 4852 8810
2 6766 3335
2 7791 11116
2 11977 10772
2 2786 280
2 6801 9555
2 10214 7003
2 9427 8451
2 8762 9564
2 8617 2151
2 791 3432
2 8813 6874
2 3375 1472
2 7389 11466
2 12855 6042
2 9499 10901
2 3710 6594
2 11780 5538
2 4125 2142
2 10597 10246
2 3323 11760
2 10109 12537
2 5667 666
2 3088 6748
2 621 6427
2 2530 963
2 13 9838
2 744 11123
2 4600 13212
2 13328 10356
2 5921 12956
2 5832 3588
2 6276 6389
2 10866 11015
2 3603 3875
2 1055 8850
2 6496 11603
2 10892 4511
2 1976 12173
2 11491 469
2 2251 8921
2 2109 3491
2 10629 6799
2 1729 6992
2 10884 8436
2 3332 2926
2 8089 9525
2 2681 5204
2 701 13225
2 6777 9087
2 6017 2699
2 5164 8559
2 2538 8583
2 1266 7796
2 285 9602
2 13486 2610
2 12620 1532
2 10657 9721
2 11654 12729
2 6567 10120
2 11962 2897
2 9856 8409
2 12858 11335
2 12764 7725
2 12391 11372
2 6459 3417
2 8552 3096
2 10077 7843
2 1851 11365
2 4988 6091
2 2567 8379
2 879 1813
2 10648 9314
2 5018 8805
2 4149 6732
2 8228 6207
2 8847 2445
2 3583 10278
2 12493 466
2 9104 7568
2 6927 12290
2 5280 7881
2 4410 548
2 5883 4362
2 10471 6888
2 9277 95
2 877 11729
2 10387 11770
2 2842 9110
2 12631 11598
2 8974 2603
2 2492 2718
2 13172 1237
2 9327 5373
2 3407 8611
2 4028 10918
2 10016 2388
2 11226 12412
2 4807 6611
2 10965 3204
2 6005 1818
2 10653 8797
2 11924 368
2 12389 2069
2 1616 1572
2 12387 7736
2 6063 11833
2 5903 12066
2 4587 5866
2 9211 1736
2 724 2814
2 4186 10802
2 3999 1916
2 8607 2527
2 10364 9465
2 3758 3256
2 2760 1348
2 10237 6578
2 11332 10123
2 11818 7206
2 12456 5230
2 4651 1512
2 2418 1618
2 139 3695
2 9943 969
2 8718 11297
2 10513 10898
2 402 4843
2 2702 11522
2 3738 7179
2 10671 9604
2 4707 7358
2 6191 7037
2 2182 2110
2 11304 2851
2 4686 7804
2 8385 7991
2 12977 1387
2 12826 13183
2 1788 11354
2 11729 7968
2 11856 6713
2 3157 834
2 12473 4708
2 10827 5892
2 4463 7978
2 3724 5005
2 2047 11643
2 10308 2087
2 6306 10748
2 11288 9124
2 9765 13504
2 8971 5885
2 1467 6324
2 2960 10947
2 1351 9284
2 5696 8149
2 1668 8474
2 5656 9235
2 7755 9663
2 1429 13215
2 12728 12466
2 3344 8090
2 12291 4993
2 3946 4837
2 5765 3208
2 5611 2164
2 8044 13160
2 2468 8435
2 7947 4869
2 254 10636
2 8907 4237
2 2159 6195
2 1078 3890
2 1920 8650
2 1009 10911
2 3818 3398
2 1945 10293
2 4889 1305
2 13439 9296
2 1249 13191
2 7003 695
2 9799 6894
2 2693 11674
2 10622 2040
2 6968 8082
2 5840 7576
2 4376 10586
2 1769 9099
2 2518 6760
2 4851 1752
2 1586 7646
2 2001 860
2 8246 7159
2 9691 9707
2 6928 2365
2 12231 2608
2 10589 1788
2 6924 441
2 11032 10310
2 11993 6169
2 8377 11915
2 5976 12859
2 7085 2933
2 5844 1518
2 3907 8436
2 5906 9265
2 218 1092
2 9752 8320
2 2951 8812
2 9153 6373
2 5960 437
2 12425 6889
2 9060 7560
2 9144 9789
2 12628 10739
2 1293 3354
2 6493 7059
2 13500 8793
2 11736 5481
2 673 2017
2 8086 10810
2 5136 3068
2 9956 8698
2 4195 7784
2 12735 4412
2 12729 13410
2 8581 8290
2 566 11163
2 3395 3076
2 4314 9298
2 11651 2103
2 9472 11537
2 97 5566
2 1453 8338
2 5562 6684
2 3135 1068
2 5631 6317
2 5082 9349
2 13102 3341
2 7023 162
2 3855 13505
2 4248 6305
2 7899 5945
2 12971 5680
2 7350 468
2 4287 9118
2 13443 8513
2 1274 2374
2 3011 12056
2 13303 4308
2 6583 5466
2 13355 2016
2 7432 11943
2 9390 6718
2 1303 4681
2 8841 6784
2 12703 3839
2 10115 9475
2 3756 1907
2 7480 2269
2 12792 4425
2 4196 5365
2 9829 7867
2 8125 8893
2 6043 11201
2 5520 10472
2 10259 10926
2 7991 2029
2 10505 9655
2 478 9354
2 3600 9011
2 8590 5779
2 2462 5955
2 6960 4394
2 5940 179
2 9614 7929
2 1990 7570
2 1258 3169
2 5649 771
2 10634 600
2 4250 8948
2 2183 11857
2 10655 10304
2 10155 12657
2 2175 6163
2 7827 9023
2 11624 11657
2 3123 10675
2 10587 5976
2 12299 5061
2 11109 607
2 8538 693
2 3641 5686
2 8357 13200
2 4872 3240
2 11750 9367
2 7551 2651
2 571 11572
2 11457 9317
2 4025 11516
2 6563 6152
2 11956 2921
2 1016 7978
2 9697 6850
2 7167 7100
2 3068 8733
2 10620 5278
2 13104 1717
2 9488 5598
2 10189 7256
2 6861 8830
2 11417 8858
2 9175 100
2 12478 775
2 8685 9970
2 3092 283
2 2853 7376
2 8028 5423
2 1953 754
2 4032 1813
2 5233 7917
2 12213 1941
2 6938 1493
2 8489 6955
2 741 450
2 9880 2261
2 6824 23
2 9025 9974
2 5447 11863
2 11631 5956
2 9378 6436
2 6420 3656
2 2458 13288
2 1690 12104
2 1086 11858
2 4526 1516
2 3451 352
2 1927 7095
2 944 7552
2 2335 622
2 6723 2150
2 5572 187
2 12954 8270
2 4774 1235
2 7719 1069
2 8104 3226
2 8190 6819
2 9524 83
2 13342 6815
2 10368 9784
2 12845 11417
2 1741 5190
2 361 2628
2 6922 10463
2 2786 2859
2 4117 9761
2 10207 398
2 4089 12955
2 11826 9138
2 11671 11493
2 4344 10550
2 2982 7613
2 11262 8298
2 2984 13472
2 6966 4862
2 10490 11894
2 13105 8448
2 11755 9622
2 8204 11963
2 11485 9910
2 5342 5024
2 9454 10012
2 13286 9603
2 3940 6368
2 11364 2154
2 8893 5585
2 3369 7049
2 6361 12001
2 3894 7157
2 12332 11567
2 2288 3015
2 9044 2765
2 9685 13569
2 9581 6311
2 12178 2036
2 8663 2314
2 3732 5474
2 9650 3976
2 6297 7937
2 5646 6796
2 2125 11396
2 7060 9903
2 5305 3684
2 12423 1091
2 2031 3966
2 13471 904
2 6581 8591
2 8068 11900
2 10623 3040
2 7196 137
2 2858 9207
2 4230 7881
2 4150 7610
2 240 5772
2 9210 6370
2 8380 7247
2 2003 13195
2 7788 8085
2 3107 3148
2 9339 11766
2 1882 9914
2 6763 12640
2 7285 11544
2 10912 12601
2 6675 2397
2 3460 8505
2 2812 1098
2 10486 1645
2 5970 5286
2 6906 6627
2 12763 10339
2 4099 7903
2 8046 9596
2 12840 740
2 2157 10642
2 9744 10538
2 11702 9068
2 3205 10729
2 9147 10751
2 7927 4973
2 10888 632
2 12046 916
2 5997 6869
2 5365 11098
2 1913 10077
2 2684 534
2 13014 13511
2 4996 8301
2 3396 6825
2 4421 6313
2 10956 7933
2 5561 11896
2 7045 8737
2 5874 11989
2 4815 12677
2 5485 8806
2 2331 1059
2 6816 2372
2 8899 9805
2 6184 2361
2 11162 7377
2 1836 5718
2 10530 5366
2 11893 9807
2 5780 2763
2 10891 7448
2 10608 5160
2 12181 12897
2 11769 3460
2 70 9707
2 6006 1174
2 13045 12165
2 4162 7042
2 10136 6981
2 1703 8245
2 7809 11312
2 3036 10556
2 7471 852
2 1850 3105
2 4932 2198
2 3144 1950
2 7718 2052
2 929 4509
2 12781 6274
2 6957 12812
2 1502 63
2 8153 2408
2 5064 2593
2 4356 1791
2 2299 9734
2 11196 6748
2 8731 3790
2 9341 3188
2 5639 7746
2 10957 7214
2 12785 10114
2 3686 6070
2 7806 2518
2 4294 2730
2 2502 786
2 5774 12273
2 6746 4766
2 4365 10401
2 963 6297
2 12357 3469
2 6158 4727
2 5224 11498
2 2223 4153
2 12978 1254
2 4186 2362
2 12329 11691
2 726 7808
2 8570 10286
2 1211 7522
2 13553 10393
2 12877 6003
2 13296 10411
2 9292 11105
2 3627 3231
2 13063 7811
2 9583 8415
2 1732 10938
2 5089 3232
2 1419 6573
2 8167 2004
2 6078 12210
2 1417 4730
2 8367 5207
2 2540 10985
2 9199 3207
2 9996 9254
2 834 12025
2 7484 1532
2 8897 4893
2 1491 10706
2 5486 9067
2 2419 321
2 9397 8576
2 11817 2533
2 7504 1755
2 5089 4012
2 8143 11219
2 7105 8185
2 13369 6756
2 8038 394
2 10045 1056
2 4496 3355
2 3605 8742
2 11662 1717
2 211 2426
2 4313 4044
2 11249 11044
2 13340 8744
2 6863 8097
2 6838 3124
2 10222 1514
2 7630 9004
2 2062 480
2 11286 6159
2 2629 4009
2 294 9595
2 3078 5757
2 8463 2923
2 1916 13147
2 10503 3310
2 5437 13403
2 7612 1352
2 3856 5180
2 4309 1841
2 6821 6275
2 7647 13558
2 3763 4567
2 6333 12027
2 9423 5111
2 321 2560
2 2882 9930
2 6094 10317
2 10074 4876
2 7575 12976
2 7528 7467
2 2651 6687
2 9912 7897
2 9830 3924
2 6264 2338
2 1385 88
2 951 8798
2 11968 8571
2 6869 4604
2 7710 2152
2 3404 1048
