14592 22268
2 3230 924
2 3012 948
2 2121 5248
2 2073 14272
2 5652 14384
2 6519 12633
2 1876 12523
2 2302 2663
2 8895 3990
2 7349 2099
2 2776 5384
2 8860 10977
2 3720 174
2 1281 10348
2 12438 10794
2 7468 5134
2 2155 7059
2 13358 4331
2 1160 8925
2 5699 182
2 4095 3437
2 6468 1839
2 13869 8359
2 2659 5794
2 7978 10140
2 7289 8047
2 13325 8698
2 6296 3224
2 1437 3581
2 5442 4733
2 1624 14556
2 2282 1226
2 11512 13006
2 5749 4723
2 1516 8519
2 12201 8676
2 10217 6368
2 10187 6662
2 14311 9191
2 416 1646
2 10616 6213
2 11556 13939
2 3192 8086
2 8883 6277
2 6849 3989
2 9199 5944
2 2150 3144
2 10069 52
2 9796 14562
2 4059 10148
2 14155 14323
2 2106 4607
2 6771 9441
2 1354 13041
2 11345 13836
2 4912 1088
2 6403 9389
2 4909 12303
2 12510 849
2 3473 13520
2 7945 1887
2 14361 5587
2 6858 597
2 2334 13113
2 10044 14471
2 5629 3833
2 10798 11619
2 208 188
2 13754 9872
2 6637 5583
2 12111 9973
2 11597 8198
2 2365 8701
2 1452 8214
2 11360 8235
2 2344 11753
2 11830 11203
2 8597 1982
2 7898 4058
2 8723 14083
2 8221 6483
2 4126 2884
2 12840 9259
2 280 317
2 441 13701
2 339 13667
2 3889 8665
2 3335 2958
2 8332 10448
2 11391 11672
2 965 7452
2 8208 2087
2 7636 12381
2 3199 9986
2 6989 7178
2 2440 12233
2 9662 11734
2 8827 1511
2 6553 10307
2 5402 6054
2 3403 9504
2 8838 13353
2 5112 11944
2 13814 3737
2 13959 5628
2 9284 7490
2 2455 6861
2 10217 12855
2 1810 3439
2 2358 5667
2 11733 7744
2 68 593
2 2139 7478
2 11031 777
2 3806 11813
2 2537 10366
2 4653 14452
2 7182 10683
2 13768 5851
2 9352 5212
2 251 7770
2 6952 14186
2 6346 4970
2 12907 1278
2 7311 10445
2 5899 5695
2 2160 3310
2 12441 12149
2 5851 3517
2 10072 10442
2 12904 3823
2 332 5855
2 13064 12869
2 3247 7323
2 8753 10637
2 522 12701
2 9245 8467
2 13330 10291
2 13729 81
2 9507 14415
2 11390 7982
2 11807 12588
2 12687 2993
2 3450 12836
2 11613 354
2 10782 5888
2 4073 5711
2 13212 10358
2 4906 8561
2 13202 6962
2 8813 4594
2 2240 8074
2 9804 6504
2 8981 7928
2 8479 425
2 9325 6466
2 5405 262
2 9930 529
2 6411 10261
2 14204 12515
2 9831 9945
2 12050 7515
2 11710 1242
2 6022 7010
2 5930 4692
2 14275 452
2 9728 11382
2 4743 11310
2 8576 2432
2 12677 280
2 2705 13748
2 7868 7477
2 4077 11671
2 4701 10387
2 14298 7803
2 2269 8964
2 13034 3290
2 1279 10065
2 9761 7182
2 7001 5104
2 5929 14009
2 9842 12338
2 45 5423
2 5650 5849
2 118 6904
2 14284 4371
2 5526 3959
2 3891 4405
2 10574 5788
2 7579 1275
2 4090 2875
2 10707 1158
2 14377 7208
2 1894 2364
2 1956 9387
2 10681 11558
2 11860 2164
2 5558 2650
2 628 1347
2 4341 10600
2 8127 1711
2 10682 2945
2 4789 6994
2 7968 13007
2 8880 10644
2 13955 3658
2 7805 11706
2 4165 3094
2 9015 10728
2 9758 13572
2 4184 6891
2 13866 2990
2 9663 7146
2 1358 9446
2 627 7058
2 9759 2970
2 710 7616
2 2510 9484
2 9104 14256
2 7297 8891
2 737 8090
2 4434 3704
2 902 8632
2 4015 7190
2 7499 5642
2 7798 10949
2 5197 11323
2 6565 10716
2 2411 1539
2 13367 4179
2 6557 9420
2 5510 4187
2 5149 5838
2 12602 9245
2 855 13795
2 10157 11797
2 9914 8943
2 9668 14396
2 12239 8769
2 5473 4499
2 1734 9289
2 10973 9431
2 987 5697
2 5723 2530
2 11879 8346
2 12442 12281
2 7781 13393
2 3405 6403
2 2929 7770
2 8511 8517
2 5214 12634
2 13057 13802
2 13205 4537
2 9181 12400
2 13052 6522
2 7317 12427
2 712 13086
2 12119 4452
2 2938 6796
2 5982 3416
2 200 1994
2 6615 11136
2 11687 6563
2 2500 1107
2 12161 11499
2 7750 3579
2 4835 2482
2 1006 9576
2 9453 8944
2 4639 2175
2 3262 7607
2 4530 4164
2 11714 11962
2 5868 11780
2 14501 14422
2 350 11320
2 8067 14534
2 3640 9449
2 6654 9966
2 5929 10611
2 4739 9044
2 12012 4205
2 560 4739
2 7443 3688
2 8022 4830
2 10230 9311
2 8597 13426
2 11810 5253
2 2402 7548
2 1867 2082
2 3350 4417
2 11257 5303
2 3255 6957
2 10498 7624
2 13598 14026
2 12660 1766
2 11481 9778
2 10258 12995
2 2517 10461
2 6003 14537
2 7598 10744
2 6184 7635
2 2226 554
2 12713 9476
2 5425 3504
2 11327 8612
2 7546 5831
2 8236 3524
2 11790 4774
2 12369 10029
2 11373 7709
2 13161 5452
2 8410 11912
2 14112 1316
2 9507 9156
2 7821 11550
2 10224 8851
2 1655 8623
2 6422 6462
2 395 31
2 2560 14304
2 12305 1736
2 7815 5252
2 6873 7627
2 13771 2411
2 3959 5389
2 2391 11050
2 7774 8977
2 10407 1878
2 9285 11293
2 6153 4796
2 4103 3958
2 269 4520
2 7654 5033
2 13825 695
2 12999 6116
2 11814 1167
2 13352 9106
2 3449 1040
2 3612 967
2 12894 9190
2 6863 10454
2 3195 1271
2 3334 5554
2 11708 7565
2 5215 14098
2 48 126
2 10838 3477
2 4717 7617
2 3965 5463
2 12605 13503
2 13216 4720
2 4552 14575
2 8733 2810
2 7186 5173
2 9782 3741
2 9040 9093
2 12912 6605
2 13714 160
2 2130 3219
2 7925 2101
2 3197 8810
2 4710 8304
2 10185 3220
2 7321 14393
2 4241 5023
2 10819 6462
2 2791 8802
2 13858 13398
2 3141 4371
2 6209 3813
2 9872 12626
2 10122 3619
2 4785 1207
2 4338 12445
2 7875 11662
2 5466 28
2 2063 3446
2 3975 5336
2 8358 13141
2 14463 10647
2 6146 4505
2 12978 2561
2 7865 4320
2 13101 11322
2 9211 2998
2 11093 7629
2 5603 4376
2 6033 6004
2 12387 9152
2 2334 5008
2 1053 1929
2 2693 14218
2 7705 11652
2 5392 11255
2 8406 13489
2 12619 2934
2 8116 13535
2 2186 8639
2 7752 5129
2 11838 9334
2 13128 4841
2 2952 5665
2 11710 7120
2 4302 3164
2 11022 4269
2 7345 3574
2 1152 3853
2 6762 12192
2 5385 11966
2 10082 10404
2 1705 1961
2 10639 6540
2 9707 576
2 11772 9035
2 608 7703
2 7830 8428
2 8244 11380
2 3750 6223
2 13867 4043
2 3255 14012
2 11554 5169
2 9918 7755
2 7619 10599
2 9672 9184
2 14467 11103
2 6790 2010
2 1038 1485
2 1482 3743
2 7442 4804
2 5180 4312
2 14053 12757
2 14301 14140
2 3822 2767
2 501 6343
2 7918 12915
2 12491 1267
2 4062 2954
2 6254 11554
2 9457 14581
2 10683 12548
2 10851 10333
2 13663 12234
2 12324 11416
2 8617 3897
2 3505 9788
2 1318 2349
2 10861 7226
2 4534 447
2 5666 13354
2 9222 8010
2 11826 11741
2 13602 10609
2 7568 3588
2 4523 4704
2 7050 731
2 13132 10571
2 11659 5393
2 6250 5676
2 11962 8442
2 3546 8528
2 6877 1879
2 12862 8330
2 4011 732
2 3864 14424
2 9953 8208
2 7268 4145
2 3337 4892
2 14340 6700
2 8763 10895
2 9735 13813
2 7260 3716
2 2129 3114
2 4496 13303
2 11520 12973
2 7333 12447
2 8062 2059
2 6867 12002
2 9065 4060
2 13254 13592
2 4196 10524
2 12204 2677
2 360 9841
2 6343 11237
2 2462 3559
2 8559 6970
2 13095 13637
2 13721 3770
2 2579 3418
2 9028 6605
2 7939 9755
2 187 7230
2 1147 455
2 3364 2515
2 1704 4225
2 12958 8706
2 4801 3540
2 8046 13735
2 2667 2167
2 393 9032
2 11526 5378
2 9025 11203
2 2556 6718
2 5527 3661
2 10307 9255
2 4813 9595
2 7008 11374
2 7911 12586
2 5596 12812
2 8803 12065
2 11265 9753
2 9272 8241
2 7560 1181
2 1264 14278
2 11032 8449
2 9979 6144
2 4567 10439
2 13569 13427
2 13322 9116
2 3274 13987
2 10567 1893
2 8673 6441
2 9521 6714
2 360 265
2 2534 6357
2 10142 5813
2 4758 7683
2 11401 9466
2 3883 1426
2 7115 3016
2 12881 14051
2 9985 6575
2 5418 4625
2 11011 5024
2 7303 4172
2 3249 2304
2 4561 7895
2 3839 8843
2 5604 5795
2 11650 9623
2 4010 5394
2 10558 932
2 8030 4276
2 8929 761
2 14357 13663
2 9564 314
2 14546 9692
2 2956 12165
2 4549 297
2 5330 655
2 5338 1466
2 5816 9009
2 2232 5821
2 14187 11876
2 13168 1153
2 13777 9936
2 9858 6553
2 5760 4369
2 1474 3073
2 3670 9645
2 2891 13293
2 2943 13023
2 14004 1099
2 13892 7621
2 13518 357
2 1992 1198
2 9331 10052
2 6029 14197
2 10905 1453
2 14051 2091
2 13696 14479
2 1114 406
2 4348 7334
2 3048 12508
2 1337 13809
2 1753 10942
2 14298 6458
2 14485 2111
2 5276 2024
2 2415 13220
2 10641 11536
2 11069 3011
2 8617 2194
2 5819 5121
2 11042 494
2 8355 3267
2 13678 7572
2 4083 11511
2 12058 8681
2 12280 2634
2 10423 7740
2 7706 6801
2 11251 6067
2 7907 3631
2 5463 9400
2 13416 11552
2 8376 3415
2 6195 7742
2 7335 6353
2 14172 1491
2 14082 5824
2 2859 4822
2 11421 4077
2 3926 1125
2 6586 2552
2 11976 480
2 3575 4214
2 13371 7908
2 8578 12726
2 4588 6961
2 4984 10569
2 13898 3753
2 8606 13181
2 6744 14578
2 8540 4051
2 13528 688
2 4263 11088
2 8435 9220
2 8347 11938
2 9494 3215
2 7609 12186
2 9541 10568
2 996 10588
2 9855 6571
2 12234 3721
2 10937 9987
2 10742 9339
2 8873 7297
2 6510 3296
2 3413 4074
2 4218 2736
2 9378 4895
2 10239 4494
2 12245 3328
2 4966 13239
2 7487 10648
2 5256 3039
2 446 5012
2 6287 14565
2 3130 14025
2 13299 12019
2 10794 12974
2 13228 6900
2 7287 776
2 9844 13454
2 13790 1997
2 11330 6374
2 12097 9615
2 3394 1054
2 12473 10257
2 12001 5105
2 1522 4724
2 9394 3532
2 10390 10036
2 14407 10482
2 12099 6516
2 11238 9646
2 12556 7801
2 10766 3517
2 7924 9022
2 13684 7655
2 7249 11919
2 3841 7826
2 3908 642
2 4727 645
2 8901 5435
2 1762 7622
2 4515 8191
2 2272 12406
2 3088 1857
2 5420 4098
2 12327 9376
2 6392 4483
2 7145 1308
2 3829 1211
2 5767 4929
2 7414 7647
2 3900 12187
2 9915 2580
2 774 13966
2 674 6185
2 11007 1010
2 4620 7554
2 9948 693
2 12512 12241
2 7688 4461
2 1721 875
2 9140 9584
2 4900 14031
2 3925 5547
2 7836 1987
2 9424 12108
2 3967 10483
2 2862 13687
2 2488 1687
2 11379 10842
2 14585 1547
2 4762 8637
2 1580 439
2 7411 11769
2 10457 11287
2 11984 11505
2 11707 11487
2 14351 9762
2 11461 12874
2 12991 4299
2 12566 4361
2 10149 7327
2 6498 5026
2 8776 11246
2 1698 12607
2 11581 5551
2 11477 6119
2 6058 2565
2 9568 11529
2 4472 800
2 10776 6105
2 6196 6311
2 6924 7089
2 10539 2345
2 14342 2849
2 11897 10231
2 6142 9405
2 5373 4894
2 8570 9356
2 11272 4484
2 11805 2264
2 4345 13619
2 13978 929
2 9822 3675
2 13549 2046
2 7447 11434
2 3888 8669
2 12395 9636
2 6755 5772
2 11960 4130
2 5604 1644
2 6479 7035
2 3155 9646
2 9839 3905
2 4975 11970
2 6414 5021
2 5723 11036
2 14312 870
2 3098 12167
2 5983 6021
2 4811 12680
2 14553 11010
2 7973 5016
2 11442 9653
2 7417 10839
2 4609 713
2 1174 444
2 13544 4057
2 8432 9675
2 7540 2455
2 7407 2081
2 9418 12958
2 10031 2434
2 9769 7054
2 7416 14050
2 13772 6384
2 6266 8415
2 11216 5339
2 4971 10536
2 9862 13423
2 8697 4129
2 8567 14341
2 8670 8417
2 11425 10160
2 7263 350
2 10182 3087
2 1724 4470
2 6736 3490
2 9612 1775
2 12772 7841
2 7698 8225
2 10768 7975
2 5746 4602
2 5313 5452
2 13471 11483
2 6011 11375
2 746 9987
2 13056 2890
2 9317 3877
2 2224 4700
2 543 2799
2 9372 9893
2 2921 12777
2 2299 8763
2 10541 11019
2 8266 9895
2 1877 12753
2 71 11622
2 3583 10260
2 12210 1948
2 2133 10044
2 14421 11739
2 11433 9583
2 6561 6334
2 9461 12576
2 8863 6663
2 6294 11099
2 186 9400
2 4584 13840
2 4093 3932
2 11280 1913
2 6767 8174
2 3360 4396
2 8917 10292
2 13590 883
2 8452 7138
2 6168 3491
2 7949 1584
2 1412 13408
2 12431 9777
2 11912 13280
2 7098 7869
2 3291 14041
2 5820 8166
2 10349 1014
2 13235 13200
2 10811 1179
2 10356 7342
2 10255 4715
2 9963 1269
2 7661 6138
2 1273 3879
2 12198 10112
2 10676 9072
2 4318 7356
2 6247 5302
2 13251 10986
2 3445 7830
2 13972 10936
2 8846 10562
2 13335 13422
2 9740 9345
2 3396 12955
2 7751 131
2 8821 5242
2 10782 483
2 5473 2906
2 9252 1969
2 8736 4238
2 2631 1191
2 4705 12258
2 10097 10542
2 3358 11428
2 1491 6498
2 5219 9984
2 5934 10737
2 7188 12358
2 135 9798
2 4168 1481
2 4493 9385
2 11484 3635
2 3795 1562
2 8832 8661
2 1882 11448
2 1637 5886
2 10195 846
2 12184 8522
2 4184 3540
2 9160 13189
2 6696 2282
2 1270 2648
2 9254 1650
2 9168 2989
2 10818 3820
2 2668 9070
2 10749 11338
2 6065 2606
2 13627 5874
2 280 5847
2 12855 5335
2 14541 11736
2 4892 2034
2 1373 4426
2 5698 628
2 7563 12294
2 10991 8168
2 7056 5160
2 6760 1404
2 7727 9123
2 5325 14213
2 5366 9469
2 12821 10193
2 365 824
2 7701 10435
2 5869 2601
2 931 3179
2 10080 13792
2 1140 68
2 8831 6262
2 11926 2336
2 4444 7044
2 2519 9409
2 9619 7796
2 3782 3718
2 1072 5281
2 8376 5313
2 390 4754
2 11566 13770
2 13753 13175
2 8830 10883
2 10528 6645
2 7902 14027
2 4381 14036
2 288 11351
2 11958 8370
2 11345 10633
2 2931 13001
2 13985 6604
2 7713 1258
2 2419 10927
2 4481 9215
2 7933 13211
2 5692 11749
2 13669 3244
2 1389 1199
2 2988 1550
2 3403 7673
2 11778 14591
2 3976 11680
2 1685 9640
2 7533 6254
2 1142 436
2 6620 8779
2 4978 10510
2 9337 14478
2 9520 14171
2 5567 6871
2 6290 3354
2 5859 920
2 1075 2953
2 968 12498
2 14113 7978
2 8319 2119
2 9498 5936
2 11893 10985
2 3547 9910
2 12757 13217
2 10701 5639
2 10875 4478
2 8647 11185
2 10368 11681
2 3690 12774
2 9096 11040
2 6334 12570
2 259 7518
2 8966 10301
2 13140 3367
2 12856 7399
2 9150 2475
2 2403 13679
2 1700 10938
2 5384 9411
2 4757 4201
2 6392 1327
2 4113 4777
2 5641 9921
2 2406 7220
2 5250 1080
2 12525 14587
2 7171 11061
2 4054 878
2 9887 14246
2 13217 6056
2 754 4419
2 8314 3683
2 518 5731
2 12371 1504
2 8092 8182
2 3850 4791
2 13163 5870
2 13571 14043
2 9434 9202
2 9056 7912
2 14334 9814
2 7232 13428
2 2297 9221
2 9829 14209
2 3571 11866
2 2243 2478
2 6547 4161
2 7381 3499
2 12227 5527
2 7762 3683
2 10698 11476
2 4720 12729
2 1015 12741
2 1971 13902
2 4986 12657
2 12106 10612
2 14349 168
2 12820 622
2 12027 2830
2 7679 10651
2 9239 9119
2 7576 13345
2 614 14113
2 3551 5415
2 734 4425
2 3506 8407
2 6009 4763
2 10879 7538
2 13922 13588
2 8366 7890
2 8411 12689
2 9260 3026
2 13288 4832
2 556 7844
2 4413 8722
2 4861 6460
2 9741 631
2 8609 6176
2 9606 7155
2 5488 1262
2 12703 2431
2 10540 6896
2 219 5244
2 2263 8559
2 12225 12130
2 9218 3526
2 2968 7503
2 1784 1135
2 13112 6287
2 6020 9433
2 4832 3222
2 9310 6232
2 7501 10857
2 9661 499
2 1423 12652
2 6017 399
2 10393 14332
2 5487 4209
2 3981 72
2 1339 8473
2 13855 3865
2 5519 14216
2 3756 10261
2 7126 6926
2 13138 3767
2 9180 3915
2 4954 1887
2 7106 8792
2 3204 4157
2 13857 2268
2 3068 7315
2 13116 9905
2 883 4655
2 4460 11928
2 1007 13361
2 11039 993
2 11896 9749
2 5211 10696
2 2155 2303
2 14262 2238
2 725 10890
2 5327 6543
2 976 7153
2 7144 3221
2 1464 10664
2 8780 1413
2 11109 2400
2 10813 6587
2 11969 4065
2 4403 3444
2 14521 8766
2 4725 9152
2 1214 5453
2 10893 11292
2 13929 11153
2 9949 8189
2 9788 690
2 14449 5344
2 5644 10460
2 8939 14230
2 13061 4595
2 8485 8728
2 12956 11412
2 6395 12219
2 12195 5597
2 11065 3978
2 2040 10174
2 8020 11981
2 9599 1438
2 6106 14503
2 4910 13290
2 4360 10458
2 8309 4627
2 730 2775
2 10936 2320
2 9896 7966
2 10773 8131
2 4947 8692
2 13436 5267
2 2341 11714
2 4126 8995
2 8629 4658
2 14354 2921
2 7636 2758
2 6388 5210
2 757 12247
2 14155 4186
2 9475 12418
2 10787 8540
2 13606 7276
2 12925 8596
2 11452 9714
2 8898 673
2 6582 13072
2 6445 11766
2 1915 11667
2 266 4047
2 12622 772
2 6695 235
2 12550 7456
2 2092 2098
2 3193 512
2 5137 1106
2 1211 12753
2 14130 8474
2 10182 11103
2 1084 942
2 2351 4488
2 9647 5845
2 13291 4747
2 11541 10185
2 5277 6813
2 510 9617
2 14091 1586
2 309 4611
2 3699 1123
2 5706 7370
2 8162 651
2 12332 7117
2 3600 1243
2 12638 9301
2 145 6534
2 2900 2511
2 6869 1370
2 6041 1311
2 740 2626
2 369 10434
2 5939 13991
2 2833 6582
2 13783 316
2 1206 3956
2 7457 13204
2 5003 47
2 8933 10069
2 5538 13164
2 3497 3500
2 2897 10712
2 11886 8103
2 6004 6192
2 9810 5823
2 10022 10077
2 6128 10023
2 9429 7632
2 10384 13397
2 7496 2410
2 3477 3162
2 10884 8346
2 3152 2102
2 13328 10367
2 9478 11577
2 1012 320
2 1512 1963
2 3910 4563
2 5232 2831
2 4177 7788
2 739 4678
2 10515 12284
2 5658 7686
2 993 10016
2 3802 12799
2 14430 557
2 3311 12486
2 5614 3311
2 11122 5673
2 8593 13424
2 13511 8879
2 10272 5381
2 1858 10263
2 2627 9134
2 13129 7463
2 9033 8760
2 1478 4733
2 2558 13432
2 12125 1980
2 3095 9033
2 6356 1993
2 3463 5639
2 10022 7593
2 3079 5799
2 14120 1904
2 10376 6029
2 6167 1325
2 1869 10624
2 12909 7790
2 2977 4542
2 5108 11553
2 13575 4911
2 378 12222
2 9500 12941
2 9445 1756
2 405 5067
2 12935 13281
2 7024 13126
2 6573 13592
2 818 8204
2 2823 2115
2 5675 3758
2 2325 14231
2 5622 8078
2 14567 4555
2 6409 2479
2 11074 1307
2 14200 3433
2 2175 5876
2 9669 7718
2 13040 8999
2 10901 13762
2 11289 6428
2 3136 2480
2 9778 2633
2 6969 3096
2 10675 4263
2 5992 259
2 4825 13068
2 8812 2449
2 3830 4158
2 7935 2860
2 5315 8789
2 1254 12183
2 176 10331
2 213 223
2 6535 13362
2 14153 2350
2 6219 11664
2 5899 9209
2 8516 6157
2 13797 4388
2 11375 4765
2 7497 9922
2 3119 12653
2 11371 4109
2 8794 11663
2 9097 1519
2 11057 2695
2 13715 8750
2 14022 1020
2 3023 14351
2 3761 13123
2 10256 11742
2 12459 14582
2 7227 3352
2 1536 2381
2 13718 867
2 6413 11828
2 11163 7546
2 12777 6528
2 2912 8515
2 9623 3302
2 10743 13643
2 13053 13533
2 8487 6181
2 975 798
2 2461 8506
2 1208 5189
2 9398 9798
2 12286 11459
2 9023 3085
2 9542 10678
2 6519 6863
2 9583 9649
2 11615 7753
2 13780 5107
2 8491 11679
2 7676 8928
2 12335 8357
2 10868 7221
2 13550 5751
2 3779 13267
2 11719 9984
2 4325 175
2 7284 4734
2 6167 10292
2 2754 5649
2 7789 8624
2 11291 4950
2 4871 12996
2 8427 11959
2 11636 12321
2 7908 8384
2 3504 6170
2 1570 2490
2 1653 3731
2 6245 5478
2 10000 1848
2 5145 412
2 13573 9593
2 7005 5001
2 9612 4740
2 3355 4559
2 12268 923
2 1713 3387
2 1106 1663
2 3348 10268
2 2524 13899
2 7953 2572
2 10906 13686
2 10664 11378
2 4823 5226
2 10249 11703
2 2796 3279
2 9092 4121
2 3577 5930
2 3480 2349
2 2010 10207
2 2456 159
2 391 4996
2 3711 13514
2 10043 11259
2 12522 12852
2 8860 10437
2 5268 4293
2 6851 357
2 6963 2918
2 4407 4979
2 6548 6190
2 7634 14253
2 10295 12647
2 6278 13358
2 4248 2503
2 13500 6036
2 6480 4039
2 5002 744
2 9221 12484
2 13496 3065
2 1552 9489
2 5468 1816
2 10908 12666
2 3294 8628
2 2835 7861
2 13363 9939
2 411 11240
2 6198 3979
2 4484 13571
2 4661 10128
2 13083 11665
2 239 12299
2 2749 8324
2 9867 1221
2 5975 4423
2 848 2471
2 14136 5125
2 11042 2039
2 12126 6655
2 4200 6895
2 13106 14558
2 2374 12606
2 4598 14024
2 9049 12042
2 11276 6821
2 2731 8663
2 8014 6584
2 9000 6879
2 13451 9057
2 10729 721
2 5434 448
2 10234 14565
2 10987 5459
2 1013 2809
2 2697 6050
2 230 11712
2 14415 10107
2 6183 8318
2 4734 13858
2 4432 87
2 2362 5920
2 5012 2407
2 8796 1803
2 433 5094
2 6838 14274
2 12172 5959
2 7682 6827
2 6192 6943
2 8314 8374
2 14080 7969
2 7829 14575
2 1102 12383
2 11640 12840
2 13990 7820
2 3269 12644
2 8918 13093
2 4999 6703
2 7556 1950
2 3979 11410
2 14591 6913
2 2136 14456
2 14073 11304
2 9768 8091
2 14086 4367
2 13302 6196
2 1328 6321
2 12026 4612
2 4001 6783
2 4597 516
2 11228 12907
2 1091 14175
2 10585 8186
2 8836 11409
2 12175 8499
2 1502 2554
2 12167 9309
2 2603 8560
2 13933 10326
2 2255 9490
2 4092 8502
2 7524 12015
2 347 2638
2 2803 3177
2 5774 66
2 9527 5588
2 9045 3987
2 396 13223
2 3082 12526
2 2831 11750
2 14126 7594
2 5919 9231
2 1011 5487
2 12702 945
2 7405 11326
2 385 4748
2 12980 3033
2 5267 6907
2 4774 4439
2 6903 12846
2 9014 368
2 11270 8099
2 8919 7184
2 536 12538
2 11440 1489
2 12788 4321
2 7714 13484
2 13727 5805
2 13319 933
2 3739 11079
2 775 5846
2 10892 1715
2 3300 13236
2 3703 7569
2 8627 10858
2 9324 7543
2 3380 11498
2 9114 9011
2 8877 6319
2 2220 13328
2 5765 5853
2 12756 2893
2 10809 11616
2 12207 14329
2 10879 8542
2 8433 999
2 3214 12234
2 12004 9021
2 4750 4255
2 11449 13569
2 8859 13783
2 1319 10184
2 963 8344
2 11661 13963
2 1800 1940
2 11733 5964
2 12885 8626
2 12949 3543
2 8122 7259
2 13387 12737
2 7585 5997
2 14309 7942
2 13125 11300
2 4078 12609
2 13218 11333
2 2222 5613
2 2960 8532
2 8447 10084
2 3312 11039
2 5675 1060
2 5643 5126
2 14505 9052
2 7640 11236
2 13421 8001
2 4351 3818
2 7073 664
2 4074 2725
2 5433 4306
2 9287 9852
2 1384 14466
2 7884 14421
2 4658 3602
2 8732 3142
2 35 13584
2 5646 1351
2 4496 7255
2 2480 4650
2 8416 11365
2 9088 13271
2 6368 5591
2 482 12371
2 2370 1325
2 9259 8007
2 10449 996
2 1859 1227
2 4149 8347
2 1425 5783
2 6138 14444
2 3 13185
2 8865 5461
2 6509 10808
2 1453 839
2 10844 12873
2 11346 8053
2 8934 2259
2 9205 11418
2 12811 9402
2 6933 11897
2 8147 12698
2 14217 11400
2 11736 13454
2 7473 3942
2 1238 1121
2 6768 258
2 1201 5315
2 491 12270
2 95 1741
2 10892 2050
2 10557 258
2 9755 12031
2 7391 2236
2 6836 7738
2 2371 4504
2 7400 2857
2 9946 14539
2 7042 6031
2 3281 4063
2 8099 8449
2 14221 11256
2 8636 11451
2 10779 2659
2 11985 2173
2 5999 13291
2 3216 9408
2 9545 858
2 7655 4992
2 9626 5493
2 12128 7264
2 9643 6011
2 9909 7181
2 1664 13207
2 9581 12519
2 14499 10705
2 175 4496
2 13900 8089
2 11942 10366
2 10732 2608
2 290 2960
2 10129 5931
2 4803 5043
2 4168 1001
2 4512 7636
2 13943 6985
2 13385 6249
2 5309 6440
2 6989 4868
2 11037 1348
2 10911 10447
2 699 5341
2 2909 5279
2 267 14441
2 3535 4633
2 4776 9541
2 8399 8254
2 11045 12956
2 13101 12580
2 10430 14135
2 4833 686
2 12217 12316
2 12450 4599
2 11143 1714
2 13520 4534
2 5764 7973
2 13944 12443
2 12773 10987
2 2098 464
2 11114 1730
2 8733 4102
2 3747 210
2 3966 5491
2 7338 9542
2 6657 8060
2 5634 8229
2 1680 7563
2 10473 8191
2 4683 14297
2 7727 6189
2 10103 1041
2 10201 12822
2 11133 11164
2 2353 5991
2 8119 7050
2 13520 11018
2 2546 6444
2 4514 3662
2 1725 9918
2 1368 9183
2 12647 11430
2 5361 11622
2 14090 8598
2 813 3052
2 2368 1943
2 11495 12410
2 3601 6725
2 8096 12924
2 1670 12791
2 13245 14544
2 8876 8438
2 5204 201
2 789 12124
2 13809 13924
2 8713 10085
2 14518 6263
2 13489 12242
2 14517 3587
2 13610 8671
2 9099 14506
2 5826 10242
2 4246 203
2 2985 7150
2 8955 193
2 10818 1946
2 13880 90
2 4704 11436
2 12580 7376
2 306 12454
2 1947 3616
2 12339 12441
2 6016 5119
2 7560 3729
2 7344 11791
2 301 12741
2 5417 6118
2 13803 12450
2 767 11018
2 4684 9624
2 14222 10627
2 7518 11894
2 14489 13552
2 2346 10563
2 9811 1409
2 5018 10864
2 1399 6598
2 11245 5626
2 536 3646
2 2021 1710
2 11604 2651
2 3517 3836
2 12669 546
2 3021 12109
2 2466 9173
2 4178 11895
2 11142 6856
2 5969 5147
2 7907 4884
2 6243 14572
2 852 1346
2 2229 8393
2 10227 6794
2 5903 10577
2 13295 13549
2 5123 10928
2 11306 4688
2 13714 6505
2 3133 9496
2 7999 12119
2 1954 2640
2 8436 701
2 11406 13266
2 6999 5949
2 628 11179
2 4993 14336
2 6043 2027
2 9558 7392
2 3019 11893
2 3475 13312
2 5021 11566
2 8087 9206
2 12123 11608
2 8659 112
2 2418 1812
2 13635 3608
2 2116 10383
2 14551 6648
2 101 5101
2 9912 14005
2 12410 13653
2 5946 10427
2 6093 4646
2 8983 11003
2 6522 5920
2 13143 6251
2 1112 5410
2 2514 1353
2 3017 3027
2 13028 3260
2 10668 3848
2 7358 9049
2 10228 4049
2 8100 14339
2 2265 8020
2 5708 9192
2 3594 12734
2 2312 4810
2 11030 10537
2 3736 11998
2 697 8116
2 6893 12908
2 13495 7421
2 10230 7559
2 9202 7505
2 7429 6006
2 3656 2048
2 9331 8923
2 13584 7280
2 4957 5559
2 6645 7677
2 5315 6291
2 349 5928
2 6383 13030
2 4262 5696
2 8513 11576
2 11417 906
2 6971 14155
2 4280 9807
2 698 785
2 5430 14486
2 9972 10919
2 10621 14477
2 1149 342
2 13061 10665
2 13099 1224
2 14084 540
2 4605 5653
2 7632 12377
2 1255 1607
2 2441 4592
2 10215 10191
2 7330 9315
2 14336 14361
2 4086 9201
2 10224 14122
2 3846 5419
2 6344 4386
2 6448 4571
2 4796 3071
2 4729 4213
2 11648 4429
2 1753 5032
2 14436 11625
2 8759 11532
2 2471 2532
2 13993 10297
2 4150 4667
2 14193 12185
