12062 18111
2 5491 6826
2 1677 10310
2 3562 3090
2 1488 11172
2 5170 9105
2 11762 4536
2 3578 4251
2 491 8142
2 4342 1954
2 9889 9227
2 7126 11065
2 9579 5802
2 10605 11895
2 8133 4925
2 2712 54
2 5822 10664
2 8904 243
2 1272 166
2 2308 10322
2 2430 1641
2 2470 4023
2 180 5711
2 11409 6234
2 7533 5982
2 4630 103
2 3704 10082
2 7629 10327
2 184 10584
2 948 7787
2 10539 10259
2 1497 10545
2 4683 3064
2 9875 11558
2 3866 5175
2 4786 8334
2 9174 1148
2 7190 4378
2 6756 4236
2 10498 8642
2 10507 9312
2 3765 9891
2 6444 5412
2 3905 694
2 3797 325
2 9639 4949
2 10656 11474
2 5511 8295
2 149 620
2 9611 7051
2 6325 2976
2 2392 5873
2 3737 2528
2 5369 9275
2 9154 11373
2 4418 5146
2 9857 394
2 8627 1489
2 3 10224
2 10943 9845
2 7357 11558
2 7127 8327
2 9791 5346
2 10673 12024
2 8093 6776
2 5939 7835
2 10439 4054
2 5564 5651
2 6884 636
2 9455 4923
2 7774 3788
2 10215 11070
2 11054 9264
2 9396 5419
2 9929 5280
2 5498 3485
2 7612 1676
2 1129 7701
2 8735 11253
2 8873 9192
2 3805 7849
2 1691 919
2 4496 4123
2 925 7676
2 840 11914
2 7251 5696
2 4986 4374
2 825 11630
2 9689 3043
2 163 438
2 804 2651
2 6435 4869
2 11006 2487
2 438 7397
2 6746 9698
2 1080 8365
2 4380 1579
2 5828 10772
2 1963 6591
2 8163 4575
2 5788 9592
2 3284 4941
2 1646 2893
2 4216 6508
2 6386 11269
2 9103 2091
2 8541 8025
2 11876 791
2 1667 3203
2 6564 3222
2 10895 6886
2 2711 10093
2 575 4277
2 3817 5037
2 4815 11186
2 1065 3928
2 3816 3409
2 3829 2921
2 7980 11245
2 9031 9657
2 10661 127
2 9435 9577
2 1107 5095
2 10687 5176
2 3019 8508
2 3685 9683
2 829 7283
2 10054 2433
2 6673 5296
2 1568 10468
2 1336 1602
2 10141 6991
2 1993 6220
2 1430 1986
2 352 612
2 9593 9125
2 10090 3147
2 7050 7242
2 7140 4319
2 6375 4691
2 10894 10004
2 11495 1871
2 3136 4115
2 4312 8141
2 8102 2295
2 807 7553
2 2948 5839
2 3699 11614
2 5529 570
2 8045 11474
2 2815 11612
2 674 12027
2 8980 11468
2 5618 411
2 5771 1524
2 9006 5343
2 1613 5315
2 7137 2512
2 3090 10095
2 5463 3053
2 4008 3433
2 6844 8968
2 2824 10747
2 10482 2953
2 734 7184
2 6476 9585
2 384 3416
2 6211 1845
2 7539 6691
2 4714 6989
2 7787 1273
2 6973 3143
2 3236 10376
2 2523 5909
2 2939 2733
2 9437 3533
2 11837 7250
2 3656 3177
2 508 4537
2 3332 11237
2 3785 11239
2 6593 2845
2 6594 196
2 5807 1503
2 6355 9255
2 6083 2978
2 9269 10606
2 9021 2161
2 9265 2189
2 10230 11742
2 4790 4807
2 6469 7330
2 4772 4501
2 9578 301
2 4833 8646
2 5416 2634
2 7695 11291
2 6832 201
2 8397 11394
2 2124 9672
2 4348 6618
2 10901 10234
2 10061 6608
2 7141 3333
2 6094 1608
2 7931 11149
2 6879 539
2 669 8668
2 9923 3698
2 3150 8040
2 3284 7548
2 6678 126
2 10969 9030
2 5303 2136
2 591 9838
2 11871 2128
2 9252 1442
2 1022 2006
2 11248 7229
2 2796 7244
2 10935 11977
2 1889 4300
2 4177 3387
2 9326 10575
2 8934 10915
2 2412 7392
2 7075 916
2 4589 6716
2 11921 5272
2 9109 8293
2 4238 795
2 7050 10582
2 1211 5734
2 10111 5940
2 579 9216
2 4015 9889
2 11269 5656
2 4385 4816
2 9556 11665
2 5120 9704
2 4312 6722
2 5938 2540
2 6503 10074
2 693 7609
2 5048 7885
2 2945 11200
2 3122 2340
2 5624 4016
2 173 2896
2 8685 2759
2 8742 11327
2 5780 1462
2 11143 9764
2 9324 4062
2 1310 6172
2 11166 4994
2 4348 11833
2 1404 11375
2 3126 4663
2 6791 9439
2 1151 3375
2 8370 6337
2 3401 5272
2 1263 4515
2 5300 3393
2 670 9211
2 664 7137
2 108 3175
2 1465 7918
2 1562 6414
2 6550 2938
2 1544 1398
2 3888 7437
2 11642 6967
2 9913 4338
2 8709 4597
2 10044 2082
2 11212 6415
2 800 4138
2 10872 3083
2 5603 6012
2 9520 2390
2 9660 8809
2 8658 10435
2 7769 5678
2 1743 2402
2 6648 9548
2 11252 9177
2 2820 6969
2 7885 9086
2 3083 5960
2 1486 5578
2 4135 6751
2 4805 3916
2 5174 10940
2 11278 3726
2 3656 5206
2 2961 9450
2 10850 7557
2 10043 9961
2 9314 11115
2 5616 8369
2 8005 7750
2 2732 1014
2 299 7772
2 7189 2179
2 8500 9763
2 2868 9143
2 8530 2247
2 11499 5904
2 10825 6791
2 2279 4178
2 2993 6584
2 6001 3836
2 10843 3837
2 4076 10776
2 8808 1284
2 6395 10485
2 4105 10277
2 898 1409
2 9911 154
2 8410 9627
2 2482 3452
2 10290 2297
2 7625 2509
2 11504 2297
2 4962 5470
2 11218 8026
2 12004 9385
2 6787 1929
2 2572 10201
2 5414 2534
2 3694 4205
2 11469 10569
2 5791 4969
2 5417 1309
2 11947 11016
2 10520 4147
2 3132 9682
2 7482 4581
2 10486 883
2 3478 5336
2 1391 1091
2 9576 10612
2 2658 2838
2 7536 5571
2 6452 2782
2 9081 5283
2 5379 9997
2 7008 2269
2 8241 9973
2 11930 10005
2 6547 11956
2 3632 6050
2 2742 2257
2 11213 11755
2 7273 4127
2 2820 6601
2 8481 5320
2 7082 9287
2 7450 6181
2 8711 2984
2 7703 4995
2 2332 6389
2 8172 11515
2 8862 5001
2 4544 11796
2 5212 9546
2 5178 3430
2 11631 8230
2 9675 4624
2 10005 11268
2 300 7693
2 10943 819
2 5111 7103
2 6693 4712
2 3654 3989
2 1197 871
2 11655 1116
2 7390 6603
2 9219 8513
2 2285 8909
2 597 1954
2 4700 581
2 8750 11164
2 299 724
2 1621 12028
2 2318 1005
2 9159 10134
2 4765 10808
2 7553 10421
2 7466 695
2 5010 1093
2 1210 5623
2 4868 10964
2 4142 8254
2 2682 8605
2 5393 3785
2 1645 10749
2 9467 2353
2 44 2768
2 3479 5308
2 3433 6046
2 9045 9239
2 1914 1053
2 7355 1429
2 563 640
2 5864 9906
2 2871 8684
2 12045 5427
2 6366 10425
2 1174 9912
2 10488 9022
2 8714 6563
2 6166 11707
2 7288 1705
2 3506 10128
2 6326 1021
2 9190 4032
2 1783 166
2 7553 4881
2 11973 3449
2 10002 6047
2 8760 11052
2 3919 207
2 6779 4612
2 4771 5666
2 5098 3768
2 131 6125
2 183 7164
2 6832 1893
2 1461 8289
2 2494 8005
2 3142 2439
2 11387 5689
2 11438 3612
2 2102 7016
2 3163 11671
2 5995 7169
2 8419 5316
2 6169 2333
2 10877 364
2 10443 10970
2 9406 1944
2 6317 5475
2 5471 4739
2 5142 2748
2 3465 10215
2 513 9835
2 10120 5465
2 11344 2386
2 10861 505
2 3688 8773
2 8594 10317
2 10244 435
2 10523 5364
2 1552 9809
2 8008 4548
2 5054 6030
2 312 8301
2 600 5555
2 8544 10009
2 1055 6347
2 1756 4502
2 6812 107
2 2824 3723
2 9419 11584
2 6207 5418
2 6023 4097
2 8571 3071
2 766 219
2 7411 2700
2 2012 3009
2 8483 5118
2 1944 4248
2 1866 2323
2 852 5167
2 8514 6199
2 4370 5915
2 5202 1964
2 10379 12054
2 9669 5342
2 4273 2514
2 351 7364
2 2926 8296
2 3361 5048
2 5467 976
2 10212 2536
2 532 2692
2 5701 6531
2 5979 3784
2 2094 10192
2 5184 8068
2 6568 9145
2 6739 4183
2 10890 6619
2 9061 8945
2 9538 6655
2 4391 6710
2 824 9902
2 7998 1740
2 7923 9794
2 5242 9112
2 4279 421
2 8833 754
2 4430 354
2 2402 2515
2 11214 8496
2 8226 233
2 256 11776
2 829 7027
2 6037 1832
2 9734 4694
2 11452 3919
2 9083 11300
2 8026 2344
2 2050 10783
2 2663 9638
2 492 2427
2 5302 6289
2 1165 7670
2 2284 11093
2 5175 9636
2 11594 4501
2 9244 10466
2 6616 8415
2 8077 2978
2 9875 7453
2 10619 10435
2 3696 11856
2 59 4311
2 3649 9384
2 11378 4651
2 1007 3443
2 6382 11997
2 11418 2911
2 3241 8205
2 11617 1688
2 761 6461
2 7591 10475
2 8017 9087
2 10966 11431
2 3773 7344
2 6509 9516
2 9164 7327
2 4069 11508
2 8302 11704
2 3580 4618
2 11464 5326
2 6878 7588
2 2419 9834
2 5818 9691
2 7245 3922
2 9941 9466
2 4313 11386
2 10965 3417
2 8610 9865
2 6413 2383
2 6974 11132
2 11190 11774
2 606 3763
2 11969 8265
2 408 9425
2 7776 1864
2 1952 11812
2 8528 11331
2 2080 854
2 4085 6442
2 5602 9374
2 2656 7218
2 11963 9324
2 7075 2654
2 5444 2753
2 9409 778
2 4018 1270
2 1245 1251
2 8234 7865
2 4371 4837
2 11433 7617
2 6922 3875
2 4425 11632
2 1393 7737
2 3526 8736
2 3312 6683
2 7504 151
2 8524 716
2 10212 7085
2 400 11540
2 2477 1061
2 1294 1600
2 7703 2969
2 3348 5677
2 1059 6717
2 3626 8954
2 7908 7246
2 42 10294
2 11053 11102
2 3597 2931
2 955 6848
2 4996 4156
2 3162 4639
2 1269 1492
2 11952 10451
2 5509 11555
2 6012 5069
2 6870 3310
2 11534 6355
2 3267 122
2 7139 6590
2 7938 5125
2 6429 7803
2 6388 5644
2 5844 10059
2 3887 8567
2 3765 7538
2 4057 7710
2 7070 5279
2 2364 3802
2 11821 11352
2 7869 8407
2 4756 11523
2 6744 10822
2 7699 5873
2 4009 9998
2 6375 9154
2 11588 10715
2 7642 11572
2 11807 7982
2 456 6559
2 1766 3666
2 4343 5566
2 10673 11782
2 6918 7685
2 481 6264
2 3266 10320
2 11916 11681
2 5869 9235
2 11352 2252
2 11631 9362
2 11994 5967
2 5067 6193
2 6156 9163
2 2245 5692
2 10173 11529
2 7950 9805
2 7662 2153
2 1835 11883
2 9779 9075
2 5659 54
2 2067 11698
2 3826 3447
2 9934 8224
2 5823 2808
2 1672 7820
2 7258 11250
2 10816 544
2 11971 6300
2 3554 11634
2 5301 11433
2 2991 4276
2 10653 7877
2 6101 7770
2 4563 9532
2 11721 1516
2 5652 458
2 3837 1405
2 10595 1521
2 437 8952
2 7752 2486
2 2452 11978
2 8449 4480
2 11622 7565
2 881 11247
2 5718 11026
2 6895 11355
2 5950 6138
2 9099 3286
2 3728 10217
2 552 893
2 9917 10117
2 7862 1492
2 5194 3331
2 6042 9878
2 2562 9884
2 6927 904
2 9849 199
2 6792 11755
2 9816 11709
2 11289 4689
2 19 5581
2 7449 289
2 9953 10033
2 6561 8451
2 10514 3790
2 11689 4734
2 10276 4851
2 2860 10650
2 5328 5829
2 8755 10871
2 42 5709
2 2067 4793
2 2035 5408
2 2934 8663
2 6536 4901
2 4508 7535
2 10471 9428
2 3818 3191
2 9078 4031
2 2982 3024
2 1143 7475
2 8556 9521
2 2672 700
2 3780 8863
2 7379 11463
2 5681 2653
2 7176 10770
2 6476 7593
2 853 3019
2 2042 5657
2 5191 2316
2 11439 6549
2 9451 2041
2 8088 10834
2 8415 8891
2 631 11196
2 40 773
2 2176 1525
2 7647 11979
2 2633 10148
2 6256 6890
2 9337 1409
2 889 6530
2 4691 10213
2 7175 2741
2 411 7960
2 10913 8377
2 1294 6885
2 7077 4665
2 7369 3299
2 10751 6585
2 950 8011
2 85 6543
2 3205 11101
2 7565 8864
2 3414 2311
2 11357 11628
2 8371 89
2 2247 8434
2 6014 6977
2 5986 5833
2 11275 4957
2 1430 9147
2 7663 4841
2 5752 1617
2 11759 1311
2 11568 7106
2 5010 9312
2 5108 3801
2 11682 6472
2 10802 4886
2 649 1568
2 5694 5032
2 8017 246
2 5655 31
2 9845 2556
2 9881 7308
2 7127 9317
2 3020 11106
2 2205 3124
2 10665 912
2 681 2650
2 5571 5444
2 4304 194
2 4419 7621
2 3176 9584
2 11157 4917
2 8422 12057
2 3755 4312
2 3667 3901
2 5959 1592
2 7149 3331
2 3044 9460
2 4726 1577
2 6547 8669
2 3170 5852
2 5791 1498
2 9449 5313
2 2585 12061
2 4849 8429
2 2595 1454
2 5468 7579
2 11821 490
2 3270 1921
2 86 11124
2 2258 9642
2 7517 8101
2 3207 206
2 8099 8537
2 1398 1717
2 6968 7025
2 11050 6003
2 9266 11032
2 9820 7550
2 6230 196
2 9407 8906
2 1053 8543
2 9469 7073
2 5654 7350
2 10715 959
2 1196 2447
2 9270 6179
2 5539 8603
2 9645 8800
2 7270 9811
2 8903 8495
2 4724 665
2 10178 3205
2 3969 9169
2 1000 8957
2 8765 7858
2 7449 1318
2 5758 6715
2 5876 4893
2 11242 3456
2 10466 9544
2 6405 7529
2 7241 4386
2 10009 4661
2 4206 2325
2 7338 1447
2 8269 6014
2 11329 5282
2 10738 7634
2 1842 5613
2 2249 355
2 10190 7654
2 11402 4811
2 2412 532
2 11292 1254
2 5616 5254
2 1237 619
2 1548 1266
2 7413 7817
2 7573 8417
2 1278 2141
2 1406 5314
2 3647 11136
2 4795 10978
2 7927 11107
2 11655 5321
2 4101 4783
2 1326 1812
2 9685 10872
2 131 5983
2 8576 9221
2 2136 2562
2 10557 4482
2 4389 11694
2 1831 9717
2 9271 4769
2 5624 10656
2 8184 8188
2 3133 11188
2 6718 11979
2 10462 8791
2 5390 10637
2 3658 10064
2 11952 3670
2 10754 3846
2 10533 9839
2 6291 5377
2 11097 153
2 7420 7628
2 289 6819
2 11728 7101
2 1286 5790
2 1386 5996
2 8557 3993
2 7027 4634
2 3930 1033
2 4097 6212
2 11697 5905
2 6567 7151
2 1055 4912
2 9096 5083
2 10528 4516
2 6015 10462
2 4173 10066
2 5313 9507
2 4907 2838
2 9712 4628
2 1887 661
2 4523 11537
2 1517 8042
2 11953 6956
2 6595 7074
2 11511 4631
2 1126 1220
2 11173 2159
2 1676 3453
2 3113 10067
2 6817 1796
2 4678 4534
2 3287 5529
2 514 5349
2 10401 4790
2 177 9319
2 5023 9646
2 2928 5078
2 9167 3084
2 9907 8827
2 11874 11509
2 3588 8953
2 9714 7142
2 6033 2730
2 6504 1467
2 5225 2881
2 2964 11875
2 6278 9746
2 8485 5398
2 6403 11141
2 10825 11691
2 11757 5409
2 12051 1365
2 2682 11046
2 4487 3156
2 5554 1511
2 7976 6606
2 4444 11081
2 748 759
2 3236 2203
2 6146 323
2 8905 7016
2 2971 1436
2 4576 3586
2 11318 11397
2 8505 11130
2 1400 2264
2 1450 4098
2 2114 2231
2 103 4353
2 6365 758
2 9425 1165
2 3318 5475
2 1823 5011
2 1747 187
2 817 10841
2 11048 4115
2 11698 8908
2 4941 6072
2 646 5963
2 6480 10685
2 6093 2655
2 7314 6013
2 9015 5371
2 10085 10756
2 9419 7071
2 204 2885
2 6844 7365
2 248 560
2 2182 6736
2 109 7989
2 11520 9059
2 9410 755
2 844 1168
2 5957 2758
2 843 1055
2 1251 4529
2 4423 1404
2 1935 7241
2 6960 5883
2 1430 1440
2 1076 7695
2 9839 10961
2 9200 2673
2 313 1109
2 3337 4729
2 11748 10500
2 373 81
2 7050 11885
2 2476 1841
2 2337 7033
2 3621 11852
2 4395 2422
2 6472 5075
2 11759 1644
2 4331 5546
2 8047 4217
2 4995 238
2 11589 10706
2 7307 7603
2 8493 6697
2 7876 11897
2 6028 7156
2 104 1413
2 4126 9374
2 11636 1971
2 5437 3638
2 7436 9161
2 10482 8913
2 4439 12041
2 8507 5139
2 1242 5305
2 11915 4293
2 5371 7496
2 8762 2772
2 1914 9765
2 4747 5277
2 6913 2605
2 0 8389
2 5216 11870
2 9913 658
2 11278 8492
2 6656 9765
2 1019 11900
2 843 5824
2 9649 1940
2 8033 6867
2 9163 6625
2 1996 2706
2 7125 3756
2 10773 11047
2 1020 2801
2 6519 8535
2 1082 11086
2 10073 10299
2 11731 8896
2 11309 6697
2 6513 11414
2 11178 4104
2 4963 10142
2 3244 6149
2 5326 12
2 4382 11518
2 6607 1324
2 11841 2491
2 4588 7946
2 9278 4794
2 1961 8885
2 2088 8790
2 58 1674
2 1750 5203
2 9328 8997
2 666 5968
2 11471 10598
2 3220 6172
2 6431 9766
2 469 8583
2 8677 5512
2 1247 6812
2 3269 6010
2 8970 5255
2 5367 646
2 1396 5420
2 6648 2465
2 7383 7006
2 2213 5062
2 6655 1082
2 408 9698
2 8161 4445
2 5072 4951
2 955 3740
2 7779 9054
2 10653 8536
2 9530 12057
2 8562 3849
2 139 11563
2 11131 9714
2 11103 1035
2 1117 4580
2 7719 7226
2 5397 1287
2 5735 1806
2 11510 76
2 4189 11934
2 239 12015
2 5571 5722
2 1298 6491
2 3268 9478
2 11848 7143
2 2887 5689
2 3285 3861
2 3946 10633
2 3720 3673
2 1274 3653
2 3840 6846
2 1431 4788
2 1748 9411
2 8834 6369
2 8976 945
2 6112 7403
2 7279 5103
2 553 671
2 2409 1948
2 9499 11546
2 9057 6837
2 9993 5587
2 3515 11470
2 4041 734
2 337 3635
2 5734 7742
2 4068 7680
2 4468 933
2 11792 10642
2 11035 9268
2 4223 3960
2 7432 2916
2 507 6866
2 6970 8874
2 11408 2202
2 11220 9667
2 2900 879
2 1703 6309
2 292 4226
2 3648 5789
2 9033 3372
2 4623 2560
2 11186 4061
2 1635 8507
2 1983 2376
2 1520 2040
2 2011 8926
2 11777 6941
2 10054 3187
2 1258 208
2 528 11020
2 6466 10643
2 2385 7127
2 8889 1911
2 9199 3109
2 7562 10060
2 3230 12002
2 1836 7387
2 7188 9137
2 4319 9274
2 4661 5005
2 4980 10132
2 5674 2955
2 3018 10846
2 2692 11440
2 2801 6893
2 2322 5422
2 6007 369
2 6998 784
2 10624 5300
2 5386 1060
2 7817 5594
2 8797 4973
2 1672 7088
2 5984 4425
2 8425 7924
2 2494 8558
2 4984 1382
2 6019 10415
2 8563 3340
2 6816 7984
2 1182 1140
2 8584 9951
2 2594 11736
2 3500 1162
2 308 10187
2 7986 7777
2 5985 1369
2 1817 11791
2 4216 1399
2 2080 9253
2 6919 6211
2 422 5056
2 3866 7939
2 5283 3560
2 2644 6036
2 4594 9972
2 10024 11516
2 10215 11264
2 8838 275
2 7977 6673
2 9776 4744
2 9251 4496
2 3117 3512
2 8726 1886
2 6153 2785
2 6544 4574
2 5031 4792
2 2568 901
2 948 8010
2 4354 8732
2 5212 6623
2 5825 1159
2 8951 2842
2 284 7786
2 8908 3852
2 6284 727
2 10167 7424
2 11008 8031
2 6932 3985
2 2659 12022
2 11107 4361
2 9857 2215
2 2473 4472
2 588 240
2 702 4563
2 4316 8403
2 2044 4194
2 4611 1079
2 5913 10411
2 5740 6426
2 5379 5804
2 6412 1014
2 8159 1192
2 805 7419
2 4625 4626
2 10911 761
2 7414 9920
2 11017 2121
2 4733 6816
2 10577 393
2 10950 1842
2 7512 1666
2 5768 5405
2 3948 9583
2 11589 10057
2 11962 10517
2 1002 2049
2 6739 2528
2 9885 2729
2 7892 10346
2 1538 9131
2 3706 2409
2 1065 4289
2 10532 10060
2 2478 4385
2 2862 9827
2 168 4039
2 10939 10666
2 7571 2305
2 1999 3204
2 7343 11867
2 5412 3605
2 2023 10281
2 7267 632
2 5250 2173
2 8194 8105
2 7884 11855
2 902 11152
2 2705 2929
2 4056 6217
2 999 6669
2 10396 3939
2 10415 5695
2 10522 551
2 3690 9346
2 4839 4594
2 2018 5177
2 36 8267
2 10009 2713
2 6620 7721
2 6310 5226
2 10634 8262
2 6874 11673
2 8750 1390
2 9226 6688
2 3818 5938
2 3113 10604
2 1824 1694
2 9100 6626
2 11763 3206
2 1477 4998
2 8779 10553
2 1939 2503
2 7161 5505
2 5770 531
2 5584 672
2 8456 10447
2 3153 7740
2 1923 8714
2 2251 3413
2 8856 2025
2 10701 8584
2 20 1478
2 2317 6681
2 3789 1827
2 10068 8700
2 6737 10296
2 9494 1354
2 6492 3580
2 11933 3845
2 3864 6416
2 12058 370
2 3197 7653
2 8037 12044
2 8014 6989
2 6361 2384
2 6928 2625
2 4575 8361
2 3140 6345
2 1223 1178
2 8448 4027
2 9006 10934
2 4666 5097
2 1602 85
2 3279 9978
2 3631 8938
2 6891 1066
2 6403 5597
2 8675 1981
2 5544 7822
2 8435 5819
2 9005 8029
2 9045 276
2 8473 7131
2 5224 11301
2 4325 8882
2 10971 7640
2 5746 9189
2 6644 3383
2 5888 9254
2 3823 8500
2 9257 11644
2 10096 599
2 4212 4284
2 2279 2409
2 6766 3941
2 571 2436
2 813 7584
2 743 2483
2 11905 8688
2 5038 10151
2 2709 4214
2 4467 877
2 4264 9547
2 1066 11060
2 8433 7823
2 11157 9082
2 472 5535
2 7015 6768
2 6073 9542
2 6656 493
2 8257 10404
2 7703 1284
2 355 10024
2 8983 11077
2 4340 10422
2 7167 5151
2 7805 3108
2 8867 11753
2 3776 3448
2 4294 3653
2 10171 10866
2 1426 7951
2 10175 11296
2 5298 11505
2 209 5550
2 6688 2839
2 7819 8064
2 5504 5751
2 4336 3309
2 1532 5260
2 3835 7312
2 3108 8302
2 3499 11494
2 5439 3929
2 1785 8432
2 699 2618
2 7205 4788
2 6960 2401
2 4442 11228
2 1504 9445
2 8786 2809
2 10061 1539
2 8565 7117
2 11326 1316
2 884 7377
2 9071 11766
2 1537 2670
2 7953 8576
2 464 9751
2 6885 216
2 2936 9658
2 6120 1927
2 5263 311
2 8599 6983
2 3853 3013
2 8232 6334
2 10590 317
2 5543 10145
2 8746 1099
2 10682 8300
2 11427 8001
2 8453 8250
2 11273 6786
2 3930 1126
2 1999 11138
2 5080 10266
2 7839 11787
2 1536 4179
2 5151 9162
2 406 3325
2 10250 669
2 8776 8666
2 7926 11164
2 11031 5143
2 10150 7011
2 2093 4000
2 8839 3202
2 7709 8837
2 8085 7633
2 9063 6343
2 4079 38
2 7875 11654
2 4036 11135
2 9745 10455
2 5997 5114
2 11307 11837
2 10570 11745
2 2766 6316
2 1209 8824
2 9311 9969
2 10736 745
2 4919 11710
2 1330 5404
2 3331 10085
2 161 2813
2 6557 4671
2 5821 5736
2 2318 5673
2 2641 9980
2 807 10962
2 4310 3029
2 10336 10867
2 6830 10245
2 4932 89
2 9317 8770
2 2859 688
2 4976 11641
2 10160 5171
2 10994 4965
2 3307 4859
2 8971 1605
2 9789 1300
2 150 3234
2 10729 5784
2 9942 9883
2 9269 8233
2 6192 5775
2 2130 1269
2 327 3555
2 7908 3482
2 2242 3368
2 9905 3923
2 8840 7285
2 5592 727
2 9158 7542
2 11755 5383
2 11696 10852
2 213 5928
2 898 12037
2 3621 6753
2 10340 5523
2 11195 3573
2 3466 9458
2 1588 4916
2 4240 10916
2 7214 4330
2 4018 6872
2 6455 3908
2 1914 5625
2 5647 9708
2 8543 1960
2 5854 4356
2 10054 2778
2 7705 809
2 9594 1327
2 5121 7469
2 3711 8741
2 9455 1476
2 5249 5635
2 2522 4963
2 7438 8658
2 11017 3610
2 5876 5140
2 7839 8468
2 3037 8533
2 4509 141
2 4368 8325
2 11042 8998
2 4049 3344
2 4427 8897
2 8253 6087
2 3202 803
2 250 5404
2 7381 2387
2 558 5179
2 2747 4776
2 2729 11901
2 10059 10985
2 6422 11910
2 11659 8979
2 10342 4507
2 7640 2583
2 4756 4363
2 3536 7755
2 252 5049
2 7590 11305
2 9631 9883
2 155 8912
2 8259 10358
2 11899 4978
2 1410 6498
2 742 23
2 7386 8079
2 2983 5092
2 9829 7973
2 3102 4924
2 2335 10589
2 63 2199
2 760 1153
2 8181 5776
2 3556 8196
2 2278 5509
2 8078 7255
2 6430 1838
2 10356 1955
2 4747 3636
2 5148 10076
2 4862 6790
2 1894 5926
2 1646 1167
2 11281 4852
2 8301 2239
2 8728 3498
2 6098 8944
2 10264 277
2 634 3744
2 10382 1213
2 2601 1994
2 8469 6521
2 4801 11176
2 5019 7032
2 7143 8941
2 4973 10186
2 5550 9043
2 2934 7029
2 8973 465
2 11011 1480
2 8920 6458
2 10406 2453
2 11652 8095
2 1884 10478
2 11289 11181
2 510 7776
2 6027 6757
2 3232 9045
2 154 3280
2 9929 5020
2 2316 6577
2 7446 1486
2 370 6203
2 1401 8816
2 2366 4942
2 7122 4684
2 4016 8288
2 3191 7917
2 3984 5808
2 5043 11907
2 7011 7273
2 1937 11699
2 6222 1206
2 11350 6693
2 6314 7296
2 132 5619
2 219 677
2 4912 2760
2 10837 7187
2 7459 7456
2 8276 3338
2 9738 8404
2 7652 729
2 5837 4799
2 1562 1726
2 9947 10924
2 2456 1715
2 3962 7824
2 11905 7851
2 8197 1293
2 2706 808
2 10959 5774
2 5385 6798
2 2 8169
2 5202 4864
2 11622 1522
2 8377 178
2 6900 4480
2 10052 7583
2 5348 6347
2 3294 8077
2 4982 8363
2 4854 1012
2 1262 5123
2 7798 4232
2 1643 3754
2 11824 6091
2 7570 4375
2 9659 11232
2 177 4913
2 1229 614
2 5579 6482
2 11898 540
2 5253 4828
2 9792 8541
2 4087 1391
2 12053 5455
2 3884 9438
2 5499 6908
2 1315 4081
2 7369 2848
2 1919 11356
2 11991 12014
2 5263 9303
2 10422 8393
2 4596 1980
2 11863 7925
2 1444 1589
2 4187 7178
2 10328 7892
2 3885 10532
2 1401 11357
2 10408 10622
2 240 3008
2 3930 1536
2 220 4820
2 11615 6183
2 3025 6503
2 8497 10611
2 7414 4711
2 8389 1533
2 4373 2918
2 978 9969
2 2548 133
2 6675 7017
2 2561 10635
2 4366 11689
2 7600 9025
2 3365 4118
2 5136 911
2 2554 9296
2 4932 8522
2 8584 10334
2 6230 1652
2 10228 9985
2 9566 2019
2 2854 11385
2 8867 2931
2 9196 6796
2 8181 1054
2 3501 7373
2 1892 7634
2 10973 8053
2 1191 1490
2 11812 5792
2 7888 5645
2 664 2165
2 9810 9171
2 1336 10504
2 6039 7052
2 5480 10014
2 2011 4616
2 1500 2864
2 6306 4395
2 5006 7627
2 1838 349
2 1133 3571
2 10428 1468
2 6544 1693
2 9447 5854
2 7522 7269
2 7760 10991
2 1541 10072
2 4297 10746
2 1780 10088
2 2604 8771
2 2383 1295
2 8214 10037
2 7621 5117
2 3249 11845
2 2518 2456
2 10664 5507
2 3190 7868
2 10332 8557
2 1378 2374
2 5824 2710
2 1200 4130
2 10141 4307
2 8214 8833
2 2192 2465
2 7507 2469
2 5630 1561
2 4883 572
2 7700 10928
2 8742 10075
2 7746 7086
2 7046 779
2 9279 692
2 11835 10821
2 2976 10597
2 4482 9427
2 6538 2950
2 4284 11547
2 10865 5537
2 9092 1410
2 4492 9721
2 5327 7618
2 2796 10149
2 6840 7361
2 2110 10302
2 10571 4775
2 4926 9988
2 9075 3806
2 4320 8549
2 7251 8534
2 585 2340
2 11380 1125
2 4320 2559
2 10056 6136
2 4323 6848
2 10457 6542
2 1901 5787
2 8458 6270
2 8944 3562
2 3402 5828
2 2155 7499
2 5780 7572
2 3576 3633
2 10379 4614
2 1098 7536
2 9923 583
2 4061 9225
2 8749 6916
2 9838 3397
2 5510 10400
2 972 1
2 2944 814
2 5853 2569
2 8683 6017
2 2320 2372
2 11787 3406
2 10919 2835
2 11700 4186
2 10357 7041
2 7404 1057
2 3062 7956
2 1418 9557
2 2071 9129
2 3783 4583
2 9743 9197
2 10810 8414
2 4217 5153
2 6475 2273
2 2663 8807
2 1498 765
2 4244 873
2 6001 1058
2 5466 2321
2 375 4558
2 5658 5663
2 6595 11471
2 11000 11572
2 2521 5077
2 9482 4098
2 1118 2986
2 8376 5533
2 4701 9802
2 8492 6401
2 391 2029
2 3813 6177
2 10235 932
2 10551 11232
2 8166 2169
2 2197 5183
2 9546 6566
2 8839 2132
2 5805 4989
2 1225 9923
2 4619 5174
2 2062 4915
2 949 11725
2 3980 10660
2 9958 2014
